,year,agency_code,career_cluster,num_concentrators,description
32145,2022,290365,FINA,2.0,Finance
32146,2022,290365,HLTH,12.0,Health Science
32147,2022,290365,HUMA,5.0,Human Services
32148,2022,290365,MANU,1.0,Manufacturing
32149,2022,290365,MRKT,9.0,Marketing Sales & Services
32150,2022,290388,AAVC,19.0,"Arts, Audio/Video Techn and Comm"
32151,2022,290388,AGNR,69.0,Agricultural & Natural Resources Tech
32152,2022,290388,ARCH,19.0,Architecture and Construction
32153,2022,290388,BMA,1.0,Business Management and Administration
32154,2022,290388,FINA,4.0,Finance
32155,2022,290388,HLTH,17.0,Health Science
32156,2022,290388,HUMA,58.0,Human Services
32157,2022,290388,LAW,1.0,"Law, Public Safety, Corrections and Security"
32158,2022,290388,MANU,2.0,Manufacturing
32159,2022,290388,STEM,1.0,"Science, Tech, Engineering and Math"
32160,2022,290388,TRAN,1.0,"Transportation, Distribution & Logistics"
32161,2022,290389,AAVC,5.0,"Arts, Audio/Video Techn and Comm"
32162,2022,290389,ARCH,1.0,Architecture and Construction
32163,2022,290389,BMA,3.0,Business Management and Administration
32164,2022,290389,HLTH,9.0,Health Science
32165,2022,290389,INFO,5.0,Information Technology
32166,2022,290389,STEM,5.0,"Science, Tech, Engineering and Math"
32167,2022,290389,TRAN,4.0,"Transportation, Distribution & Logistics"
32168,2022,290LEA,AAVC,97.0,"Arts, Audio/Video Techn and Comm"
32169,2022,290LEA,AGNR,268.0,Agricultural & Natural Resources Tech
32170,2022,290LEA,ARCH,108.0,Architecture and Construction
32171,2022,290LEA,BMA,13.0,Business Management and Administration
32172,2022,290LEA,FINA,12.0,Finance
32173,2022,290LEA,HLTH,221.0,Health Science
32174,2022,290LEA,HOSP,76.0,Hospitality and Tourism
32175,2022,290LEA,HUMA,190.0,Human Services
32176,2022,290LEA,INFO,7.0,Information Technology
32177,2022,290LEA,LAW,7.0,"Law, Public Safety, Corrections and Security"
32178,2022,290LEA,MANU,84.0,Manufacturing
32179,2022,290LEA,MRKT,9.0,Marketing Sales & Services
32180,2022,290LEA,STEM,49.0,"Science, Tech, Engineering and Math"
32181,2022,290LEA,TRAN,9.0,"Transportation, Distribution & Logistics"
32182,2022,291336,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32183,2022,291336,ARCH,6.0,Architecture and Construction
32184,2022,291336,BMA,10.0,Business Management and Administration
32185,2022,291336,FINA,6.0,Finance
32186,2022,291336,HLTH,2.0,Health Science
32187,2022,291336,HOSP,10.0,Hospitality and Tourism
32188,2022,291336,HUMA,55.0,Human Services
32189,2022,291336,LAW,21.0,"Law, Public Safety, Corrections and Security"
32190,2022,291336,STEM,1.0,"Science, Tech, Engineering and Math"
32191,2022,291336,TRAN,3.0,"Transportation, Distribution & Logistics"
32192,2022,291LEA,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32193,2022,291LEA,ARCH,6.0,Architecture and Construction
32194,2022,291LEA,BMA,10.0,Business Management and Administration
32195,2022,291LEA,FINA,6.0,Finance
32196,2022,291LEA,HLTH,2.0,Health Science
32197,2022,291LEA,HOSP,10.0,Hospitality and Tourism
32198,2022,291LEA,HUMA,55.0,Human Services
32199,2022,291LEA,LAW,21.0,"Law, Public Safety, Corrections and Security"
32200,2022,291LEA,STEM,1.0,"Science, Tech, Engineering and Math"
32201,2022,291LEA,TRAN,3.0,"Transportation, Distribution & Logistics"
32202,2022,292324,ARCH,20.0,Architecture and Construction
32203,2022,292324,BMA,10.0,Business Management and Administration
32204,2022,292324,HLTH,22.0,Health Science
32205,2022,292324,HOSP,43.0,Hospitality and Tourism
32206,2022,292324,HUMA,1.0,Human Services
32207,2022,292324,MANU,9.0,Manufacturing
32208,2022,292LEA,ARCH,20.0,Architecture and Construction
32209,2022,292LEA,BMA,10.0,Business Management and Administration
32210,2022,292LEA,HLTH,22.0,Health Science
32211,2022,292LEA,HOSP,43.0,Hospitality and Tourism
32212,2022,292LEA,HUMA,1.0,Human Services
32213,2022,292LEA,MANU,9.0,Manufacturing
32214,2022,298202,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
32215,2022,298204,STEM,3.0,"Science, Tech, Engineering and Math"
32216,2022,298204,TRAN,2.0,"Transportation, Distribution & Logistics"
32217,2022,298LEA,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
32218,2022,298LEA,STEM,3.0,"Science, Tech, Engineering and Math"
32219,2022,298LEA,TRAN,2.0,"Transportation, Distribution & Logistics"
32220,2022,300312,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32221,2022,300312,AGNR,27.0,Agricultural & Natural Resources Tech
32222,2022,300312,ARCH,36.0,Architecture and Construction
32223,2022,300312,BMA,4.0,Business Management and Administration
32224,2022,300312,EDUC,4.0,Education and Training
32225,2022,300312,HLTH,20.0,Health Science
32226,2022,300312,HOSP,22.0,Hospitality and Tourism
32227,2022,300312,HUMA,44.0,Human Services
32228,2022,300312,STEM,53.0,"Science, Tech, Engineering and Math"
32229,2022,300312,TRAN,13.0,"Transportation, Distribution & Logistics"
32230,2022,300LEA,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32231,2022,300LEA,AGNR,27.0,Agricultural & Natural Resources Tech
32232,2022,300LEA,ARCH,36.0,Architecture and Construction
32233,2022,300LEA,BMA,4.0,Business Management and Administration
32234,2022,300LEA,EDUC,4.0,Education and Training
32235,2022,300LEA,HLTH,20.0,Health Science
32236,2022,300LEA,HOSP,22.0,Hospitality and Tourism
32237,2022,300LEA,HUMA,44.0,Human Services
32238,2022,300LEA,STEM,53.0,"Science, Tech, Engineering and Math"
32239,2022,300LEA,TRAN,13.0,"Transportation, Distribution & Logistics"
32240,2022,310338,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32241,2022,310338,ARCH,2.0,Architecture and Construction
32242,2022,310338,INFO,1.0,Information Technology
32243,2022,310338,MANU,1.0,Manufacturing
32244,2022,310338,TRAN,2.0,"Transportation, Distribution & Logistics"
32245,2022,310344,AAVC,20.0,"Arts, Audio/Video Techn and Comm"
32246,2022,310344,AGNR,57.0,Agricultural & Natural Resources Tech
32247,2022,310344,HLTH,42.0,Health Science
32248,2022,310344,HUMA,22.0,Human Services
32249,2022,310344,LAW,1.0,"Law, Public Safety, Corrections and Security"
32250,2022,310344,MANU,1.0,Manufacturing
32251,2022,310344,STEM,64.0,"Science, Tech, Engineering and Math"
32252,2022,310344,TRAN,14.0,"Transportation, Distribution & Logistics"
32253,2022,310352,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32254,2022,310352,AGNR,15.0,Agricultural & Natural Resources Tech
32255,2022,310352,ARCH,14.0,Architecture and Construction
32256,2022,310352,BMA,9.0,Business Management and Administration
32257,2022,310352,HLTH,40.0,Health Science
32258,2022,310352,HUMA,23.0,Human Services
32259,2022,310352,MANU,2.0,Manufacturing
32260,2022,310352,TRAN,12.0,"Transportation, Distribution & Logistics"
32261,2022,310364,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
32262,2022,310364,AGNR,10.0,Agricultural & Natural Resources Tech
32263,2022,310364,HLTH,15.0,Health Science
32264,2022,310364,HUMA,29.0,Human Services
32265,2022,310364,TRAN,8.0,"Transportation, Distribution & Logistics"
32266,2022,310392,AGNR,19.0,Agricultural & Natural Resources Tech
32267,2022,310392,ARCH,27.0,Architecture and Construction
32268,2022,310392,BMA,33.0,Business Management and Administration
32269,2022,310392,HLTH,15.0,Health Science
32270,2022,310392,LAW,1.0,"Law, Public Safety, Corrections and Security"
32271,2022,310392,TRAN,11.0,"Transportation, Distribution & Logistics"
32272,2022,310LEA,AAVC,24.0,"Arts, Audio/Video Techn and Comm"
32273,2022,310LEA,AGNR,101.0,Agricultural & Natural Resources Tech
32274,2022,310LEA,ARCH,43.0,Architecture and Construction
32275,2022,310LEA,BMA,42.0,Business Management and Administration
32276,2022,310LEA,HLTH,112.0,Health Science
32277,2022,310LEA,HUMA,74.0,Human Services
32278,2022,310LEA,INFO,1.0,Information Technology
32279,2022,310LEA,LAW,2.0,"Law, Public Safety, Corrections and Security"
32280,2022,310LEA,MANU,4.0,Manufacturing
32281,2022,310LEA,STEM,64.0,"Science, Tech, Engineering and Math"
32282,2022,310LEA,TRAN,47.0,"Transportation, Distribution & Logistics"
32283,2022,320312,AGNR,51.0,Agricultural & Natural Resources Tech
32284,2022,320312,BMA,29.0,Business Management and Administration
32285,2022,320312,HLTH,1.0,Health Science
32286,2022,320312,HOSP,32.0,Hospitality and Tourism
32287,2022,320312,HUMA,9.0,Human Services
32288,2022,320317,HLTH,82.0,Health Science
32289,2022,320317,LAW,9.0,"Law, Public Safety, Corrections and Security"
32290,2022,320322,BMA,4.0,Business Management and Administration
32291,2022,320322,HUMA,2.0,Human Services
32292,2022,320323,AAVC,96.0,"Arts, Audio/Video Techn and Comm"
32293,2022,320325,AAVC,10.0,"Arts, Audio/Video Techn and Comm"
32294,2022,320325,AGNR,1.0,Agricultural & Natural Resources Tech
32295,2022,320325,ARCH,8.0,Architecture and Construction
32296,2022,320325,FINA,8.0,Finance
32297,2022,320325,HOSP,1.0,Hospitality and Tourism
32298,2022,320325,HUMA,9.0,Human Services
32299,2022,320325,INFO,35.0,Information Technology
32300,2022,320341,FINA,1.0,Finance
32301,2022,320353,BMA,1.0,Business Management and Administration
32302,2022,320353,HLTH,1.0,Health Science
32303,2022,320353,INFO,3.0,Information Technology
32304,2022,320356,AGNR,44.0,Agricultural & Natural Resources Tech
32305,2022,320356,HOSP,51.0,Hospitality and Tourism
32306,2022,320356,HUMA,12.0,Human Services
32307,2022,320356,LAW,21.0,"Law, Public Safety, Corrections and Security"
32308,2022,320356,TRAN,4.0,"Transportation, Distribution & Logistics"
32309,2022,320365,AAVC,3.0,"Arts, Audio/Video Techn and Comm"
32310,2022,320365,BMA,8.0,Business Management and Administration
32311,2022,320365,FINA,4.0,Finance
32312,2022,320365,HOSP,21.0,Hospitality and Tourism
32313,2022,320365,HUMA,12.0,Human Services
32314,2022,320365,INFO,11.0,Information Technology
32315,2022,320365,STEM,148.0,"Science, Tech, Engineering and Math"
32316,2022,320368,ARCH,39.0,Architecture and Construction
32317,2022,320368,BMA,21.0,Business Management and Administration
32318,2022,320368,FINA,4.0,Finance
32319,2022,320368,HLTH,6.0,Health Science
32320,2022,320368,HUMA,5.0,Human Services
32321,2022,320368,MRKT,17.0,Marketing Sales & Services
32322,2022,320368,STEM,14.0,"Science, Tech, Engineering and Math"
32323,2022,320368,TRAN,4.0,"Transportation, Distribution & Logistics"
32324,2022,320701,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32325,2022,320701,INFO,32.0,Information Technology
32326,2022,320LEA,AAVC,135.0,"Arts, Audio/Video Techn and Comm"
32327,2022,320LEA,AGNR,96.0,Agricultural & Natural Resources Tech
32328,2022,320LEA,ARCH,47.0,Architecture and Construction
32329,2022,320LEA,BMA,63.0,Business Management and Administration
32330,2022,320LEA,FINA,17.0,Finance
32331,2022,320LEA,HLTH,90.0,Health Science
32332,2022,320LEA,HOSP,105.0,Hospitality and Tourism
32333,2022,320LEA,HUMA,49.0,Human Services
32334,2022,320LEA,INFO,81.0,Information Technology
32335,2022,320LEA,LAW,30.0,"Law, Public Safety, Corrections and Security"
32336,2022,320LEA,MRKT,17.0,Marketing Sales & Services
32337,2022,320LEA,STEM,162.0,"Science, Tech, Engineering and Math"
32338,2022,320LEA,TRAN,8.0,"Transportation, Distribution & Logistics"
32339,2022,32L000,HOSP,4.0,Hospitality and Tourism
32340,2022,32L000,STEM,9.0,"Science, Tech, Engineering and Math"
32341,2022,330328,AGNR,2.0,Agricultural & Natural Resources Tech
32342,2022,330328,HLTH,1.0,Health Science
32343,2022,330350,AAVC,27.0,"Arts, Audio/Video Techn and Comm"
32344,2022,330350,AGNR,18.0,Agricultural & Natural Resources Tech
32345,2022,330350,BMA,17.0,Business Management and Administration
32346,2022,330350,HLTH,2.0,Health Science
32347,2022,330350,HUMA,21.0,Human Services
32348,2022,330350,MRKT,22.0,Marketing Sales & Services
32349,2022,330358,BMA,13.0,Business Management and Administration
32350,2022,330358,HLTH,21.0,Health Science
32351,2022,330358,HOSP,21.0,Hospitality and Tourism
32352,2022,330358,HUMA,13.0,Human Services
32353,2022,330358,INFO,12.0,Information Technology
32354,2022,330LEA,AAVC,27.0,"Arts, Audio/Video Techn and Comm"
32355,2022,330LEA,AGNR,20.0,Agricultural & Natural Resources Tech
32356,2022,330LEA,BMA,30.0,Business Management and Administration
32357,2022,330LEA,HLTH,24.0,Health Science
32358,2022,330LEA,HOSP,21.0,Hospitality and Tourism
32359,2022,330LEA,HUMA,34.0,Human Services
32360,2022,330LEA,INFO,12.0,Information Technology
32361,2022,330LEA,MRKT,22.0,Marketing Sales & Services
32362,2022,33A000,AGNR,10.0,Agricultural & Natural Resources Tech
32363,2022,340311,AAVC,133.0,"Arts, Audio/Video Techn and Comm"
32364,2022,340311,HLTH,93.0,Health Science
32365,2022,340311,HUMA,12.0,Human Services
32366,2022,340311,INFO,7.0,Information Technology
32367,2022,340311,STEM,162.0,"Science, Tech, Engineering and Math"
32368,2022,340311,TRAN,2.0,"Transportation, Distribution & Logistics"
32369,2022,340330,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
32370,2022,340330,ARCH,4.0,Architecture and Construction
32371,2022,340330,HOSP,10.0,Hospitality and Tourism
32372,2022,340330,HUMA,8.0,Human Services
32373,2022,340330,INFO,11.0,Information Technology
32374,2022,340364,AAVC,7.0,"Arts, Audio/Video Techn and Comm"
32375,2022,340364,ARCH,9.0,Architecture and Construction
32376,2022,340364,FINA,2.0,Finance
32377,2022,340364,HLTH,30.0,Health Science
32378,2022,340364,HOSP,31.0,Hospitality and Tourism
32379,2022,340364,HUMA,14.0,Human Services
32380,2022,340364,STEM,31.0,"Science, Tech, Engineering and Math"
32381,2022,340364,TRAN,3.0,"Transportation, Distribution & Logistics"
32382,2022,340382,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
32383,2022,340382,ARCH,10.0,Architecture and Construction
32384,2022,340382,HLTH,20.0,Health Science
32385,2022,340382,HOSP,15.0,Hospitality and Tourism
32386,2022,340382,HUMA,33.0,Human Services
32387,2022,340382,LAW,5.0,"Law, Public Safety, Corrections and Security"
32388,2022,340382,STEM,10.0,"Science, Tech, Engineering and Math"
32389,2022,340382,TRAN,4.0,"Transportation, Distribution & Logistics"
32390,2022,340446,LAW,1.0,"Law, Public Safety, Corrections and Security"
32391,2022,340454,AAVC,11.0,"Arts, Audio/Video Techn and Comm"
32392,2022,340454,ARCH,10.0,Architecture and Construction
32393,2022,340454,BMA,3.0,Business Management and Administration
32394,2022,340454,FINA,2.0,Finance
32395,2022,340454,HLTH,8.0,Health Science
32396,2022,340454,HOSP,57.0,Hospitality and Tourism
32397,2022,340454,HUMA,15.0,Human Services
32398,2022,340454,INFO,6.0,Information Technology
32399,2022,340454,STEM,13.0,"Science, Tech, Engineering and Math"
32400,2022,340454,TRAN,2.0,"Transportation, Distribution & Logistics"
32401,2022,340460,AGNR,9.0,Agricultural & Natural Resources Tech
32402,2022,340460,ARCH,3.0,Architecture and Construction
32403,2022,340460,BMA,18.0,Business Management and Administration
32404,2022,340460,HLTH,16.0,Health Science
32405,2022,340460,HOSP,5.0,Hospitality and Tourism
32406,2022,340460,HUMA,20.0,Human Services
32407,2022,340460,LAW,3.0,"Law, Public Safety, Corrections and Security"
32408,2022,340460,STEM,30.0,"Science, Tech, Engineering and Math"
32409,2022,340460,TRAN,2.0,"Transportation, Distribution & Logistics"
32410,2022,340486,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
32411,2022,340486,ARCH,6.0,Architecture and Construction
32412,2022,340486,FINA,3.0,Finance
32413,2022,340486,HLTH,5.0,Health Science
32414,2022,340486,HOSP,17.0,Hospitality and Tourism
32415,2022,340486,HUMA,30.0,Human Services
32416,2022,340486,STEM,64.0,"Science, Tech, Engineering and Math"
32417,2022,340486,TRAN,2.0,"Transportation, Distribution & Logistics"
32418,2022,340488,ARCH,4.0,Architecture and Construction
32419,2022,340488,BMA,12.0,Business Management and Administration
32420,2022,340488,HLTH,14.0,Health Science
32421,2022,340488,HOSP,34.0,Hospitality and Tourism
32422,2022,340488,HUMA,6.0,Human Services
32423,2022,340488,TRAN,1.0,"Transportation, Distribution & Logistics"
32424,2022,340495,AAVC,10.0,"Arts, Audio/Video Techn and Comm"
32425,2022,340495,ARCH,16.0,Architecture and Construction
32426,2022,340495,BMA,9.0,Business Management and Administration
32427,2022,340495,FINA,6.0,Finance
32428,2022,340495,HLTH,14.0,Health Science
32429,2022,340495,HOSP,36.0,Hospitality and Tourism
32430,2022,340495,HUMA,38.0,Human Services
32431,2022,340495,INFO,4.0,Information Technology
32432,2022,340495,LAW,1.0,"Law, Public Safety, Corrections and Security"
32433,2022,340495,STEM,66.0,"Science, Tech, Engineering and Math"
32434,2022,340495,TRAN,18.0,"Transportation, Distribution & Logistics"
32435,2022,340496,AAVC,13.0,"Arts, Audio/Video Techn and Comm"
32436,2022,340496,ARCH,16.0,Architecture and Construction
32437,2022,340496,FINA,1.0,Finance
32438,2022,340496,HLTH,4.0,Health Science
32439,2022,340496,HOSP,17.0,Hospitality and Tourism
32440,2022,340496,HUMA,22.0,Human Services
32441,2022,340496,INFO,3.0,Information Technology
32442,2022,340496,STEM,18.0,"Science, Tech, Engineering and Math"
32443,2022,340496,TRAN,4.0,"Transportation, Distribution & Logistics"
32444,2022,340542,ARCH,1.0,Architecture and Construction
32445,2022,340542,HLTH,18.0,Health Science
32446,2022,340542,HOSP,6.0,Hospitality and Tourism
32447,2022,340542,HUMA,13.0,Human Services
32448,2022,340542,INFO,1.0,Information Technology
32449,2022,340542,LAW,7.0,"Law, Public Safety, Corrections and Security"
32450,2022,340542,STEM,11.0,"Science, Tech, Engineering and Math"
32451,2022,340542,TRAN,4.0,"Transportation, Distribution & Logistics"
32452,2022,340556,AAVC,15.0,"Arts, Audio/Video Techn and Comm"
32453,2022,340556,ARCH,42.0,Architecture and Construction
32454,2022,340556,BMA,14.0,Business Management and Administration
32455,2022,340556,HLTH,28.0,Health Science
32456,2022,340556,HOSP,73.0,Hospitality and Tourism
32457,2022,340556,HUMA,38.0,Human Services
32458,2022,340556,INFO,11.0,Information Technology
32459,2022,340556,MANU,1.0,Manufacturing
32460,2022,340556,STEM,32.0,"Science, Tech, Engineering and Math"
32461,2022,340556,TRAN,5.0,"Transportation, Distribution & Logistics"
32462,2022,340LEA,AAVC,197.0,"Arts, Audio/Video Techn and Comm"
32463,2022,340LEA,AGNR,9.0,Agricultural & Natural Resources Tech
32464,2022,340LEA,ARCH,121.0,Architecture and Construction
32465,2022,340LEA,BMA,56.0,Business Management and Administration
32466,2022,340LEA,FINA,14.0,Finance
32467,2022,340LEA,HLTH,250.0,Health Science
32468,2022,340LEA,HOSP,301.0,Hospitality and Tourism
32469,2022,340LEA,HUMA,249.0,Human Services
32470,2022,340LEA,INFO,43.0,Information Technology
32471,2022,340LEA,LAW,17.0,"Law, Public Safety, Corrections and Security"
32472,2022,340LEA,MANU,1.0,Manufacturing
32473,2022,340LEA,STEM,437.0,"Science, Tech, Engineering and Math"
32474,2022,340LEA,TRAN,47.0,"Transportation, Distribution & Logistics"
32475,2022,34B000,BMA,3.0,Business Management and Administration
32476,2022,34H000,ARCH,4.0,Architecture and Construction
32477,2022,350308,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
32478,2022,350308,AGNR,6.0,Agricultural & Natural Resources Tech
32479,2022,350308,ARCH,18.0,Architecture and Construction
32480,2022,350308,BMA,17.0,Business Management and Administration
32481,2022,350308,HLTH,18.0,Health Science
32482,2022,350308,HOSP,30.0,Hospitality and Tourism
32483,2022,350308,HUMA,8.0,Human Services
32484,2022,350308,LAW,13.0,"Law, Public Safety, Corrections and Security"
32485,2022,350321,AAVC,22.0,"Arts, Audio/Video Techn and Comm"
32486,2022,350321,AGNR,28.0,Agricultural & Natural Resources Tech
32487,2022,350321,ARCH,18.0,Architecture and Construction
32488,2022,350321,HOSP,34.0,Hospitality and Tourism
32489,2022,350321,HUMA,1.0,Human Services
32490,2022,350321,LAW,23.0,"Law, Public Safety, Corrections and Security"
32491,2022,350336,AGNR,21.0,Agricultural & Natural Resources Tech
32492,2022,350336,ARCH,1.0,Architecture and Construction
32493,2022,350336,HLTH,8.0,Health Science
32494,2022,350336,HOSP,15.0,Hospitality and Tourism
32495,2022,350336,HUMA,19.0,Human Services
32496,2022,350336,LAW,22.0,"Law, Public Safety, Corrections and Security"
32497,2022,350336,TRAN,12.0,"Transportation, Distribution & Logistics"
32498,2022,350LEA,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32499,2022,350LEA,AGNR,55.0,Agricultural & Natural Resources Tech
32500,2022,350LEA,ARCH,37.0,Architecture and Construction
32501,2022,350LEA,BMA,17.0,Business Management and Administration
32502,2022,350LEA,HLTH,26.0,Health Science
32503,2022,350LEA,HOSP,79.0,Hospitality and Tourism
32504,2022,350LEA,HUMA,28.0,Human Services
32505,2022,350LEA,LAW,58.0,"Law, Public Safety, Corrections and Security"
32506,2022,350LEA,TRAN,12.0,"Transportation, Distribution & Logistics"
32507,2022,360310,AAVC,53.0,"Arts, Audio/Video Techn and Comm"
32508,2022,360310,ARCH,1.0,Architecture and Construction
32509,2022,360310,BMA,26.0,Business Management and Administration
32510,2022,360310,FINA,4.0,Finance
32511,2022,360310,HLTH,15.0,Health Science
32512,2022,360310,HOSP,13.0,Hospitality and Tourism
32513,2022,360310,HUMA,27.0,Human Services
32514,2022,360310,LAW,2.0,"Law, Public Safety, Corrections and Security"
32515,2022,360310,MRKT,7.0,Marketing Sales & Services
32516,2022,360310,TRAN,1.0,"Transportation, Distribution & Logistics"
32517,2022,360336,AAVC,21.0,"Arts, Audio/Video Techn and Comm"
32518,2022,360336,ARCH,3.0,Architecture and Construction
32519,2022,360336,BMA,27.0,Business Management and Administration
32520,2022,360336,HLTH,6.0,Health Science
32521,2022,360336,HUMA,15.0,Human Services
32522,2022,360336,LAW,1.0,"Law, Public Safety, Corrections and Security"
32523,2022,360336,MANU,8.0,Manufacturing
32524,2022,360336,STEM,12.0,"Science, Tech, Engineering and Math"
32525,2022,360360,AAVC,28.0,"Arts, Audio/Video Techn and Comm"
32526,2022,360360,ARCH,19.0,Architecture and Construction
32527,2022,360360,BMA,26.0,Business Management and Administration
32528,2022,360360,HLTH,9.0,Health Science
32529,2022,360360,HUMA,9.0,Human Services
32530,2022,360360,LAW,35.0,"Law, Public Safety, Corrections and Security"
32531,2022,360360,MANU,1.0,Manufacturing
32532,2022,360372,HUMA,1.0,Human Services
32533,2022,360378,AAVC,22.0,"Arts, Audio/Video Techn and Comm"
32534,2022,360378,BMA,31.0,Business Management and Administration
32535,2022,360378,HLTH,18.0,Health Science
32536,2022,360378,HOSP,33.0,Hospitality and Tourism
32537,2022,360378,HUMA,1.0,Human Services
32538,2022,360378,INFO,3.0,Information Technology
32539,2022,360378,LAW,20.0,"Law, Public Safety, Corrections and Security"
32540,2022,360378,MANU,33.0,Manufacturing
32541,2022,360378,MRKT,12.0,Marketing Sales & Services
32542,2022,360378,STEM,11.0,"Science, Tech, Engineering and Math"
32543,2022,360390,AAVC,9.0,"Arts, Audio/Video Techn and Comm"
32544,2022,360390,ARCH,40.0,Architecture and Construction
32545,2022,360390,BMA,9.0,Business Management and Administration
32546,2022,360390,HLTH,27.0,Health Science
32547,2022,360390,HOSP,13.0,Hospitality and Tourism
32548,2022,360390,HUMA,52.0,Human Services
32549,2022,360390,MRKT,5.0,Marketing Sales & Services
32550,2022,360390,TRAN,13.0,"Transportation, Distribution & Logistics"
32551,2022,360396,AAVC,17.0,"Arts, Audio/Video Techn and Comm"
32552,2022,360396,ARCH,16.0,Architecture and Construction
32553,2022,360396,BMA,28.0,Business Management and Administration
32554,2022,360396,HLTH,40.0,Health Science
32555,2022,360396,HOSP,37.0,Hospitality and Tourism
32556,2022,360396,HUMA,48.0,Human Services
32557,2022,360396,LAW,1.0,"Law, Public Safety, Corrections and Security"
32558,2022,360396,MANU,1.0,Manufacturing
32559,2022,360396,TRAN,1.0,"Transportation, Distribution & Logistics"
32560,2022,360418,AAVC,128.0,"Arts, Audio/Video Techn and Comm"
32561,2022,360418,FINA,21.0,Finance
32562,2022,360418,HLTH,70.0,Health Science
32563,2022,360418,INFO,22.0,Information Technology
32564,2022,360418,STEM,26.0,"Science, Tech, Engineering and Math"
32565,2022,360428,AAVC,9.0,"Arts, Audio/Video Techn and Comm"
32566,2022,360428,ARCH,13.0,Architecture and Construction
32567,2022,360428,BMA,4.0,Business Management and Administration
32568,2022,360428,HLTH,12.0,Health Science
32569,2022,360428,HUMA,54.0,Human Services
32570,2022,360428,LAW,32.0,"Law, Public Safety, Corrections and Security"
32571,2022,360428,MANU,11.0,Manufacturing
32572,2022,360470,AAVC,36.0,"Arts, Audio/Video Techn and Comm"
32573,2022,360470,ARCH,8.0,Architecture and Construction
32574,2022,360470,BMA,8.0,Business Management and Administration
32575,2022,360470,HLTH,67.0,Health Science
32576,2022,360470,HOSP,10.0,Hospitality and Tourism
32577,2022,360470,HUMA,32.0,Human Services
32578,2022,360470,LAW,1.0,"Law, Public Safety, Corrections and Security"
32579,2022,360470,MANU,1.0,Manufacturing
32580,2022,360470,TRAN,18.0,"Transportation, Distribution & Logistics"
32581,2022,360494,AAVC,67.0,"Arts, Audio/Video Techn and Comm"
32582,2022,360494,ARCH,50.0,Architecture and Construction
32583,2022,360494,BMA,13.0,Business Management and Administration
32584,2022,360494,HLTH,10.0,Health Science
32585,2022,360494,HUMA,26.0,Human Services
32586,2022,360494,MRKT,34.0,Marketing Sales & Services
32587,2022,360550,HUMA,1.0,Human Services
32588,2022,360LEA,AAVC,390.0,"Arts, Audio/Video Techn and Comm"
32589,2022,360LEA,ARCH,150.0,Architecture and Construction
32590,2022,360LEA,BMA,172.0,Business Management and Administration
32591,2022,360LEA,FINA,25.0,Finance
32592,2022,360LEA,HLTH,274.0,Health Science
32593,2022,360LEA,HOSP,106.0,Hospitality and Tourism
32594,2022,360LEA,HUMA,266.0,Human Services
32595,2022,360LEA,INFO,25.0,Information Technology
32596,2022,360LEA,LAW,92.0,"Law, Public Safety, Corrections and Security"
32597,2022,360LEA,MANU,55.0,Manufacturing
32598,2022,360LEA,MRKT,58.0,Marketing Sales & Services
32599,2022,360LEA,STEM,49.0,"Science, Tech, Engineering and Math"
32600,2022,360LEA,TRAN,33.0,"Transportation, Distribution & Logistics"
32601,2022,36B000,BMA,9.0,Business Management and Administration
32602,2022,36B000,HLTH,14.0,Health Science
32603,2022,36B000,HOSP,17.0,Hospitality and Tourism
32604,2022,36C000,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32605,2022,370312,AGNR,20.0,Agricultural & Natural Resources Tech
32606,2022,370312,HLTH,13.0,Health Science
32607,2022,370312,HOSP,2.0,Hospitality and Tourism
32608,2022,370312,HUMA,10.0,Human Services
32609,2022,370312,INFO,7.0,Information Technology
32610,2022,370312,MANU,3.0,Manufacturing
32611,2022,370312,STEM,19.0,"Science, Tech, Engineering and Math"
32612,2022,370LEA,AGNR,20.0,Agricultural & Natural Resources Tech
32613,2022,370LEA,HLTH,13.0,Health Science
32614,2022,370LEA,HOSP,2.0,Hospitality and Tourism
32615,2022,370LEA,HUMA,10.0,Human Services
32616,2022,370LEA,INFO,7.0,Information Technology
32617,2022,370LEA,MANU,3.0,Manufacturing
32618,2022,370LEA,STEM,19.0,"Science, Tech, Engineering and Math"
32619,2022,380308,ARCH,6.0,Architecture and Construction
32620,2022,380308,BMA,16.0,Business Management and Administration
32621,2022,380308,HLTH,8.0,Health Science
32622,2022,380308,HOSP,4.0,Hospitality and Tourism
