,year,agency_code,career_cluster,num_concentrators
16102,2018,340568,ARCH,0.0
16103,2018,340568,AAVC,0.0
16104,2018,340568,BMA,5.0
16105,2018,340568,EDUC,0.0
16106,2018,340568,FINA,0.0
16107,2018,340568,HLTH,1.0
16108,2018,340568,HOSP,0.0
16109,2018,340568,HUMA,1.0
16110,2018,340568,INFO,0.0
16111,2018,340568,LAW,0.0
16112,2018,340568,MANU,0.0
16113,2018,340568,MRKT,0.0
16114,2018,340568,STEM,0.0
16115,2018,340568,TRAN,0.0
16116,2018,34B000,AGNR,0.0
16117,2018,34B000,ARCH,0.0
16118,2018,34B000,AAVC,0.0
16119,2018,34B000,BMA,0.0
16120,2018,34B000,EDUC,0.0
16121,2018,34B000,FINA,0.0
16122,2018,34B000,HLTH,0.0
16123,2018,34B000,HOSP,0.0
16124,2018,34B000,HUMA,0.0
16125,2018,34B000,INFO,0.0
16126,2018,34B000,LAW,0.0
16127,2018,34B000,MANU,0.0
16128,2018,34B000,MRKT,1.0
16129,2018,34B000,STEM,0.0
16130,2018,34B000,TRAN,0.0
16131,2018,350308,AGNR,26.0
16132,2018,350308,ARCH,25.0
16133,2018,350308,AAVC,9.0
16134,2018,350308,BMA,8.0
16135,2018,350308,EDUC,0.0
16136,2018,350308,FINA,0.0
16137,2018,350308,HLTH,0.0
16138,2018,350308,HOSP,35.0
16139,2018,350308,HUMA,1.0
16140,2018,350308,INFO,21.0
16141,2018,350308,LAW,2.0
16142,2018,350308,MANU,6.0
16143,2018,350308,MRKT,1.0
16144,2018,350308,STEM,0.0
16145,2018,350308,TRAN,0.0
16146,2018,350321,AGNR,22.0
16147,2018,350321,ARCH,12.0
16148,2018,350321,AAVC,2.0
16149,2018,350321,BMA,14.0
16150,2018,350321,EDUC,0.0
16151,2018,350321,FINA,3.0
16152,2018,350321,HLTH,6.0
16153,2018,350321,HOSP,22.0
16154,2018,350321,HUMA,1.0
16155,2018,350321,INFO,13.0
16156,2018,350321,LAW,0.0
16157,2018,350321,MANU,0.0
16158,2018,350321,MRKT,8.0
16159,2018,350321,STEM,0.0
16160,2018,350321,TRAN,0.0
16161,2018,350336,AGNR,20.0
16162,2018,350336,ARCH,5.0
16163,2018,350336,AAVC,0.0
16164,2018,350336,BMA,10.0
16165,2018,350336,EDUC,0.0
16166,2018,350336,FINA,0.0
16167,2018,350336,HLTH,12.0
16168,2018,350336,HOSP,5.0
16169,2018,350336,HUMA,0.0
16170,2018,350336,INFO,6.0
16171,2018,350336,LAW,5.0
16172,2018,350336,MANU,0.0
16173,2018,350336,MRKT,0.0
16174,2018,350336,STEM,0.0
16175,2018,350336,TRAN,15.0
16176,2018,360310,AGNR,57.0
16177,2018,360310,ARCH,48.0
16178,2018,360310,AAVC,0.0
16179,2018,360310,BMA,27.0
16180,2018,360310,EDUC,0.0
16181,2018,360310,FINA,0.0
16182,2018,360310,HLTH,27.0
16183,2018,360310,HOSP,47.0
16184,2018,360310,HUMA,1.0
16185,2018,360310,INFO,20.0
16186,2018,360310,LAW,2.0
16187,2018,360310,MANU,0.0
16188,2018,360310,MRKT,15.0
16189,2018,360310,STEM,0.0
16190,2018,360310,TRAN,0.0
16191,2018,360336,AGNR,0.0
16192,2018,360336,ARCH,30.0
16193,2018,360336,AAVC,8.0
16194,2018,360336,BMA,41.0
16195,2018,360336,EDUC,0.0
16196,2018,360336,FINA,1.0
16197,2018,360336,HLTH,14.0
16198,2018,360336,HOSP,0.0
16199,2018,360336,HUMA,8.0
16200,2018,360336,INFO,26.0
16201,2018,360336,LAW,1.0
16202,2018,360336,MANU,0.0
16203,2018,360336,MRKT,0.0
16204,2018,360336,STEM,0.0
16205,2018,360336,TRAN,0.0
16206,2018,360360,AGNR,24.0
16207,2018,360360,ARCH,18.0
16208,2018,360360,AAVC,22.0
16209,2018,360360,BMA,15.0
16210,2018,360360,EDUC,0.0
16211,2018,360360,FINA,0.0
16212,2018,360360,HLTH,27.0
16213,2018,360360,HOSP,13.0
16214,2018,360360,HUMA,0.0
16215,2018,360360,INFO,7.0
16216,2018,360360,LAW,6.0
16217,2018,360360,MANU,0.0
16218,2018,360360,MRKT,2.0
16219,2018,360360,STEM,7.0
16220,2018,360360,TRAN,0.0
16221,2018,360372,AGNR,0.0
16222,2018,360372,ARCH,2.0
16223,2018,360372,AAVC,0.0
16224,2018,360372,BMA,0.0
16225,2018,360372,EDUC,0.0
16226,2018,360372,FINA,0.0
16227,2018,360372,HLTH,0.0
16228,2018,360372,HOSP,1.0
16229,2018,360372,HUMA,0.0
16230,2018,360372,INFO,1.0
16231,2018,360372,LAW,0.0
16232,2018,360372,MANU,0.0
16233,2018,360372,MRKT,0.0
16234,2018,360372,STEM,0.0
16235,2018,360372,TRAN,0.0
16236,2018,360378,AGNR,7.0
16237,2018,360378,ARCH,1.0
16238,2018,360378,AAVC,32.0
16239,2018,360378,BMA,14.0
16240,2018,360378,EDUC,0.0
16241,2018,360378,FINA,0.0
16242,2018,360378,HLTH,26.0
16243,2018,360378,HOSP,19.0
16244,2018,360378,HUMA,0.0
16245,2018,360378,INFO,9.0
16246,2018,360378,LAW,2.0
16247,2018,360378,MANU,43.0
16248,2018,360378,MRKT,1.0
16249,2018,360378,STEM,25.0
16250,2018,360378,TRAN,0.0
16251,2018,360390,AGNR,12.0
16252,2018,360390,ARCH,19.0
16253,2018,360390,AAVC,0.0
16254,2018,360390,BMA,2.0
16255,2018,360390,EDUC,0.0
16256,2018,360390,FINA,0.0
16257,2018,360390,HLTH,18.0
16258,2018,360390,HOSP,17.0
16259,2018,360390,HUMA,5.0
16260,2018,360390,INFO,1.0
16261,2018,360390,LAW,0.0
16262,2018,360390,MANU,0.0
16263,2018,360390,MRKT,0.0
16264,2018,360390,STEM,0.0
16265,2018,360390,TRAN,10.0
16266,2018,360396,AGNR,20.0
16267,2018,360396,ARCH,21.0
16268,2018,360396,AAVC,0.0
16269,2018,360396,BMA,13.0
16270,2018,360396,EDUC,0.0
16271,2018,360396,FINA,0.0
16272,2018,360396,HLTH,19.0
16273,2018,360396,HOSP,12.0
16274,2018,360396,HUMA,9.0
16275,2018,360396,INFO,18.0
16276,2018,360396,LAW,0.0
16277,2018,360396,MANU,0.0
16278,2018,360396,MRKT,0.0
16279,2018,360396,STEM,0.0
16280,2018,360396,TRAN,0.0
16281,2018,360418,AGNR,0.0
16282,2018,360418,ARCH,10.0
16283,2018,360418,AAVC,22.0
16284,2018,360418,BMA,22.0
16285,2018,360418,EDUC,0.0
16286,2018,360418,FINA,22.0
16287,2018,360418,HLTH,44.0
16288,2018,360418,HOSP,0.0
16289,2018,360418,HUMA,3.0
16290,2018,360418,INFO,43.0
16291,2018,360418,LAW,17.0
16292,2018,360418,MANU,0.0
16293,2018,360418,MRKT,0.0
16294,2018,360418,STEM,21.0
16295,2018,360418,TRAN,0.0
16296,2018,360428,AGNR,46.0
16297,2018,360428,ARCH,18.0
16298,2018,360428,AAVC,6.0
16299,2018,360428,BMA,4.0
16300,2018,360428,EDUC,0.0
16301,2018,360428,FINA,0.0
16302,2018,360428,HLTH,22.0
16303,2018,360428,HOSP,22.0
16304,2018,360428,HUMA,3.0
16305,2018,360428,INFO,7.0
16306,2018,360428,LAW,5.0
16307,2018,360428,MANU,0.0
16308,2018,360428,MRKT,0.0
16309,2018,360428,STEM,0.0
16310,2018,360428,TRAN,0.0
16311,2018,360470,AGNR,28.0
16312,2018,360470,ARCH,18.0
16313,2018,360470,AAVC,0.0
16314,2018,360470,BMA,17.0
16315,2018,360470,EDUC,0.0
16316,2018,360470,FINA,0.0
16317,2018,360470,HLTH,19.0
16318,2018,360470,HOSP,13.0
16319,2018,360470,HUMA,0.0
16320,2018,360470,INFO,0.0
16321,2018,360470,LAW,1.0
16322,2018,360470,MANU,0.0
16323,2018,360470,MRKT,0.0
16324,2018,360470,STEM,6.0
16325,2018,360470,TRAN,7.0
16326,2018,360494,AGNR,10.0
16327,2018,360494,ARCH,31.0
16328,2018,360494,AAVC,0.0
16329,2018,360494,BMA,5.0
16330,2018,360494,EDUC,0.0
16331,2018,360494,FINA,1.0
16332,2018,360494,HLTH,7.0
16333,2018,360494,HOSP,15.0
16334,2018,360494,HUMA,0.0
16335,2018,360494,INFO,28.0
16336,2018,360494,LAW,0.0
16337,2018,360494,MANU,1.0
16338,2018,360494,MRKT,1.0
16339,2018,360494,STEM,0.0
16340,2018,360494,TRAN,0.0
16341,2018,36B000,AGNR,0.0
16342,2018,36B000,ARCH,0.0
16343,2018,36B000,AAVC,0.0
16344,2018,36B000,BMA,2.0
16345,2018,36B000,EDUC,0.0
16346,2018,36B000,FINA,0.0
16347,2018,36B000,HLTH,0.0
16348,2018,36B000,HOSP,0.0
16349,2018,36B000,HUMA,0.0
16350,2018,36B000,INFO,0.0
16351,2018,36B000,LAW,2.0
16352,2018,36B000,MANU,0.0
16353,2018,36B000,MRKT,0.0
16354,2018,36B000,STEM,0.0
16355,2018,36B000,TRAN,0.0
16356,2018,36C000,AGNR,0.0
16357,2018,36C000,ARCH,0.0
16358,2018,36C000,AAVC,0.0
16359,2018,36C000,BMA,4.0
16360,2018,36C000,EDUC,0.0
16361,2018,36C000,FINA,0.0
16362,2018,36C000,HLTH,0.0
16363,2018,36C000,HOSP,0.0
16364,2018,36C000,HUMA,0.0
16365,2018,36C000,INFO,0.0
16366,2018,36C000,LAW,0.0
16367,2018,36C000,MANU,0.0
16368,2018,36C000,MRKT,4.0
16369,2018,36C000,STEM,0.0
16370,2018,36C000,TRAN,0.0
16371,2018,370312,AGNR,31.0
16372,2018,370312,ARCH,0.0
16373,2018,370312,AAVC,1.0
16374,2018,370312,BMA,0.0
16375,2018,370312,EDUC,0.0
16376,2018,370312,FINA,0.0
16377,2018,370312,HLTH,12.0
16378,2018,370312,HOSP,3.0
16379,2018,370312,HUMA,0.0
16380,2018,370312,INFO,0.0
16381,2018,370312,LAW,0.0
16382,2018,370312,MANU,2.0
16383,2018,370312,MRKT,0.0
16384,2018,370312,STEM,0.0
16385,2018,370312,TRAN,0.0
16386,2018,380308,AGNR,3.0
16387,2018,380308,ARCH,10.0
16388,2018,380308,AAVC,0.0
16389,2018,380308,BMA,0.0
16390,2018,380308,EDUC,0.0
16391,2018,380308,FINA,0.0
16392,2018,380308,HLTH,15.0
16393,2018,380308,HOSP,4.0
16394,2018,380308,HUMA,0.0
16395,2018,380308,INFO,3.0
16396,2018,380308,LAW,0.0
16397,2018,380308,MANU,6.0
16398,2018,380308,MRKT,0.0
16399,2018,380308,STEM,0.0
16400,2018,380308,TRAN,11.0
16401,2018,390314,AGNR,0.0
16402,2018,390314,ARCH,0.0
16403,2018,390314,AAVC,0.0
16404,2018,390314,BMA,0.0
16405,2018,390314,EDUC,0.0
16406,2018,390314,FINA,0.0
16407,2018,390314,HLTH,0.0
16408,2018,390314,HOSP,1.0
16409,2018,390314,HUMA,0.0
16410,2018,390314,INFO,0.0
16411,2018,390314,LAW,0.0
16412,2018,390314,MANU,0.0
16413,2018,390314,MRKT,0.0
16414,2018,390314,STEM,0.0
16415,2018,390314,TRAN,0.0
16416,2018,390322,AGNR,43.0
16417,2018,390322,ARCH,0.0
16418,2018,390322,AAVC,3.0
16419,2018,390322,BMA,6.0
16420,2018,390322,EDUC,0.0
16421,2018,390322,FINA,0.0
16422,2018,390322,HLTH,4.0
16423,2018,390322,HOSP,16.0
16424,2018,390322,HUMA,0.0
16425,2018,390322,INFO,3.0
16426,2018,390322,LAW,0.0
16427,2018,390322,MANU,0.0
16428,2018,390322,MRKT,6.0
16429,2018,390322,STEM,14.0
16430,2018,390322,TRAN,0.0
16431,2018,390323,AGNR,0.0
16432,2018,390323,ARCH,0.0
16433,2018,390323,AAVC,0.0
16434,2018,390323,BMA,3.0
16435,2018,390323,EDUC,0.0
16436,2018,390323,FINA,0.0
16437,2018,390323,HLTH,0.0
16438,2018,390323,HOSP,0.0
16439,2018,390323,HUMA,0.0
16440,2018,390323,INFO,1.0
16441,2018,390323,LAW,0.0
16442,2018,390323,MANU,0.0
16443,2018,390323,MRKT,0.0
16444,2018,390323,STEM,0.0
16445,2018,390323,TRAN,0.0
16446,2018,390324,AGNR,14.0
16447,2018,390324,ARCH,7.0
16448,2018,390324,AAVC,3.0
16449,2018,390324,BMA,0.0
16450,2018,390324,EDUC,0.0
16451,2018,390324,FINA,0.0
16452,2018,390324,HLTH,0.0
16453,2018,390324,HOSP,4.0
16454,2018,390324,HUMA,0.0
16455,2018,390324,INFO,17.0
16456,2018,390324,LAW,0.0
16457,2018,390324,MANU,0.0
16458,2018,390324,MRKT,4.0
16459,2018,390324,STEM,0.0
16460,2018,390324,TRAN,7.0
16461,2018,390352,AGNR,17.0
16462,2018,390352,ARCH,14.0
16463,2018,390352,AAVC,0.0
16464,2018,390352,BMA,9.0
16465,2018,390352,EDUC,0.0
16466,2018,390352,FINA,2.0
16467,2018,390352,HLTH,22.0
16468,2018,390352,HOSP,6.0
16469,2018,390352,HUMA,0.0
16470,2018,390352,INFO,1.0
16471,2018,390352,LAW,0.0
16472,2018,390352,MANU,0.0
16473,2018,390352,MRKT,9.0
16474,2018,390352,STEM,0.0
16475,2018,390352,TRAN,7.0
16476,2018,390700,AGNR,17.0
16477,2018,390700,ARCH,0.0
16478,2018,390700,AAVC,0.0
16479,2018,390700,BMA,0.0
16480,2018,390700,EDUC,0.0
16481,2018,390700,FINA,0.0
16482,2018,390700,HLTH,23.0
16483,2018,390700,HOSP,1.0
16484,2018,390700,HUMA,0.0
16485,2018,390700,INFO,0.0
16486,2018,390700,LAW,0.0
16487,2018,390700,MANU,0.0
16488,2018,390700,MRKT,1.0
16489,2018,390700,STEM,0.0
16490,2018,390700,TRAN,0.0
16491,2018,400308,AGNR,11.0
16492,2018,400308,ARCH,7.0
16493,2018,400308,AAVC,20.0
16494,2018,400308,BMA,5.0
16495,2018,400308,EDUC,0.0
16496,2018,400308,FINA,4.0
16497,2018,400308,HLTH,31.0
16498,2018,400308,HOSP,6.0
16499,2018,400308,HUMA,1.0
16500,2018,400308,INFO,0.0
16501,2018,400308,LAW,0.0
16502,2018,400308,MANU,13.0
16503,2018,400308,MRKT,2.0
16504,2018,400308,STEM,0.0
16505,2018,400308,TRAN,12.0
16506,2018,410319,AGNR,0.0
16507,2018,410319,ARCH,4.0
16508,2018,410319,AAVC,16.0
16509,2018,410319,BMA,29.0
16510,2018,410319,EDUC,0.0
16511,2018,410319,FINA,0.0
16512,2018,410319,HLTH,17.0
16513,2018,410319,HOSP,6.0
16514,2018,410319,HUMA,14.0
16515,2018,410319,INFO,20.0
16516,2018,410319,LAW,0.0
16517,2018,410319,MANU,0.0
16518,2018,410319,MRKT,18.0
16519,2018,410319,STEM,5.0
16520,2018,410319,TRAN,5.0
16521,2018,410355,AGNR,0.0
16522,2018,410355,ARCH,0.0
16523,2018,410355,AAVC,4.0
16524,2018,410355,BMA,42.0
16525,2018,410355,EDUC,0.0
16526,2018,410355,FINA,0.0
16527,2018,410355,HLTH,49.0
16528,2018,410355,HOSP,1.0
16529,2018,410355,HUMA,27.0
16530,2018,410355,INFO,12.0
16531,2018,410355,LAW,0.0
16532,2018,410355,MANU,0.0
16533,2018,410355,MRKT,25.0
16534,2018,410355,STEM,33.0
16535,2018,410355,TRAN,15.0
16536,2018,410358,AGNR,10.0
16537,2018,410358,ARCH,14.0
16538,2018,410358,AAVC,28.0
16539,2018,410358,BMA,4.0
16540,2018,410358,EDUC,0.0
16541,2018,410358,FINA,7.0
16542,2018,410358,HLTH,10.0
16543,2018,410358,HOSP,6.0
16544,2018,410358,HUMA,14.0
16545,2018,410358,INFO,16.0
16546,2018,410358,LAW,0.0
16547,2018,410358,MANU,11.0
16548,2018,410358,MRKT,2.0
16549,2018,410358,STEM,18.0
16550,2018,410358,TRAN,1.0
16551,2018,410390,AGNR,0.0
16552,2018,410390,ARCH,0.0
16553,2018,410390,AAVC,0.0
16554,2018,410390,BMA,1.0
16555,2018,410390,EDUC,0.0
16556,2018,410390,FINA,0.0
16557,2018,410390,HLTH,0.0
16558,2018,410390,HOSP,1.0
16559,2018,410390,HUMA,0.0
16560,2018,410390,INFO,0.0
16561,2018,410390,LAW,0.0
16562,2018,410390,MANU,0.0
16563,2018,410390,MRKT,0.0
16564,2018,410390,STEM,0.0
16565,2018,410390,TRAN,0.0
16566,2018,410394,AGNR,0.0
16567,2018,410394,ARCH,1.0
16568,2018,410394,AAVC,1.0
16569,2018,410394,BMA,5.0
16570,2018,410394,EDUC,0.0
16571,2018,410394,FINA,0.0
16572,2018,410394,HLTH,10.0
16573,2018,410394,HOSP,2.0
16574,2018,410394,HUMA,6.0
16575,2018,410394,INFO,4.0
16576,2018,410394,LAW,0.0
16577,2018,410394,MANU,0.0
16578,2018,410394,MRKT,2.0
16579,2018,410394,STEM,1.0
16580,2018,410394,TRAN,2.0
16581,2018,410399,AGNR,0.0
16582,2018,410399,ARCH,0.0
16583,2018,410399,AAVC,0.0
16584,2018,410399,BMA,0.0
16585,2018,410399,EDUC,0.0
16586,2018,410399,FINA,0.0
16587,2018,410399,HLTH,0.0
16588,2018,410399,HOSP,0.0
16589,2018,410399,HUMA,0.0
16590,2018,410399,INFO,0.0
16591,2018,410399,LAW,0.0
16592,2018,410399,MANU,0.0
16593,2018,410399,MRKT,0.0
16594,2018,410399,STEM,1.0
16595,2018,410399,TRAN,0.0
16596,2018,410401,AGNR,0.0
16597,2018,410401,ARCH,0.0
16598,2018,410401,AAVC,0.0
16599,2018,410401,BMA,0.0
16600,2018,410401,EDUC,0.0
16601,2018,410401,FINA,0.0
16602,2018,410401,HLTH,0.0
16603,2018,410401,HOSP,1.0
16604,2018,410401,HUMA,1.0
16605,2018,410401,INFO,0.0
16606,2018,410401,LAW,0.0
16607,2018,410401,MANU,1.0
16608,2018,410401,MRKT,0.0
16609,2018,410401,STEM,0.0
16610,2018,410401,TRAN,1.0
16611,2018,410406,AGNR,0.0
16612,2018,410406,ARCH,3.0
16613,2018,410406,AAVC,16.0
16614,2018,410406,BMA,7.0
16615,2018,410406,EDUC,0.0
16616,2018,410406,FINA,0.0
16617,2018,410406,HLTH,0.0
16618,2018,410406,HOSP,13.0
16619,2018,410406,HUMA,9.0
16620,2018,410406,INFO,27.0
16621,2018,410406,LAW,0.0
16622,2018,410406,MANU,15.0
16623,2018,410406,MRKT,3.0
16624,2018,410406,STEM,2.0
16625,2018,410406,TRAN,0.0
16626,2018,410407,AGNR,0.0
16627,2018,410407,ARCH,0.0
16628,2018,410407,AAVC,0.0
16629,2018,410407,BMA,0.0
16630,2018,410407,EDUC,0.0
16631,2018,410407,FINA,0.0
16632,2018,410407,HLTH,30.0
16633,2018,410407,HOSP,0.0
16634,2018,410407,HUMA,0.0
16635,2018,410407,INFO,6.0
16636,2018,410407,LAW,0.0
16637,2018,410407,MANU,0.0
16638,2018,410407,MRKT,0.0
16639,2018,410407,STEM,0.0
16640,2018,410407,TRAN,0.0
16641,2018,410408,AGNR,0.0
16642,2018,410408,ARCH,0.0
16643,2018,410408,AAVC,0.0
16644,2018,410408,BMA,0.0
16645,2018,410408,EDUC,0.0
16646,2018,410408,FINA,0.0
16647,2018,410408,HLTH,0.0
16648,2018,410408,HOSP,1.0
16649,2018,410408,HUMA,1.0
16650,2018,410408,INFO,1.0
16651,2018,410408,LAW,0.0
16652,2018,410408,MANU,0.0
16653,2018,410408,MRKT,0.0
16654,2018,410408,STEM,0.0
16655,2018,410408,TRAN,0.0
16656,2018,410483,AGNR,0.0
16657,2018,410483,ARCH,0.0
16658,2018,410483,AAVC,0.0
16659,2018,410483,BMA,22.0
16660,2018,410483,EDUC,0.0
16661,2018,410483,FINA,0.0
16662,2018,410483,HLTH,0.0
16663,2018,410483,HOSP,0.0
16664,2018,410483,HUMA,0.0
16665,2018,410483,INFO,5.0
16666,2018,410483,LAW,0.0
16667,2018,410483,MANU,0.0
16668,2018,410483,MRKT,0.0
16669,2018,410483,STEM,0.0
16670,2018,410483,TRAN,0.0
16671,2018,410484,AGNR,1.0
16672,2018,410484,ARCH,8.0
16673,2018,410484,AAVC,4.0
16674,2018,410484,BMA,36.0
16675,2018,410484,EDUC,0.0
16676,2018,410484,FINA,0.0
16677,2018,410484,HLTH,7.0
16678,2018,410484,HOSP,5.0
16679,2018,410484,HUMA,15.0
16680,2018,410484,INFO,40.0
16681,2018,410484,LAW,0.0
16682,2018,410484,MANU,1.0
16683,2018,410484,MRKT,10.0
16684,2018,410484,STEM,16.0
16685,2018,410484,TRAN,11.0
16686,2018,410489,AGNR,1.0
16687,2018,410489,ARCH,5.0
16688,2018,410489,AAVC,1.0
16689,2018,410489,BMA,1.0
16690,2018,410489,EDUC,0.0
16691,2018,410489,FINA,1.0
16692,2018,410489,HLTH,15.0
16693,2018,410489,HOSP,7.0
16694,2018,410489,HUMA,2.0
16695,2018,410489,INFO,11.0
16696,2018,410489,LAW,0.0
16697,2018,410489,MANU,1.0
16698,2018,410489,MRKT,0.0
16699,2018,410489,STEM,5.0
16700,2018,410489,TRAN,4.0
16701,2018,410490,AGNR,0.0
16702,2018,410490,ARCH,0.0
16703,2018,410490,AAVC,5.0
16704,2018,410490,BMA,6.0
16705,2018,410490,EDUC,0.0
16706,2018,410490,FINA,0.0
16707,2018,410490,HLTH,19.0
16708,2018,410490,HOSP,1.0
16709,2018,410490,HUMA,12.0
16710,2018,410490,INFO,4.0
16711,2018,410490,LAW,0.0
16712,2018,410490,MANU,4.0
16713,2018,410490,MRKT,3.0
16714,2018,410490,STEM,18.0
16715,2018,410490,TRAN,2.0
16716,2018,410508,AGNR,2.0
16717,2018,410508,ARCH,9.0
16718,2018,410508,AAVC,18.0
16719,2018,410508,BMA,7.0
16720,2018,410508,EDUC,0.0
16721,2018,410508,FINA,4.0
16722,2018,410508,HLTH,9.0
16723,2018,410508,HOSP,4.0
16724,2018,410508,HUMA,0.0
16725,2018,410508,INFO,14.0
16726,2018,410508,LAW,0.0
16727,2018,410508,MANU,0.0
16728,2018,410508,MRKT,0.0
16729,2018,410508,STEM,4.0
16730,2018,410508,TRAN,2.0
16731,2018,410529,AGNR,0.0
16732,2018,410529,ARCH,1.0
16733,2018,410529,AAVC,17.0
16734,2018,410529,BMA,39.0
16735,2018,410529,EDUC,0.0
16736,2018,410529,FINA,0.0
16737,2018,410529,HLTH,19.0
16738,2018,410529,HOSP,9.0
16739,2018,410529,HUMA,12.0
16740,2018,410529,INFO,77.0
16741,2018,410529,LAW,0.0
16742,2018,410529,MANU,0.0
16743,2018,410529,MRKT,2.0
16744,2018,410529,STEM,17.0
16745,2018,410529,TRAN,0.0
16746,2018,410544,AGNR,0.0
16747,2018,410544,ARCH,0.0
16748,2018,410544,AAVC,10.0
16749,2018,410544,BMA,33.0
16750,2018,410544,EDUC,0.0
16751,2018,410544,FINA,1.0
16752,2018,410544,HLTH,3.0
16753,2018,410544,HOSP,14.0
16754,2018,410544,HUMA,29.0
16755,2018,410544,INFO,30.0
16756,2018,410544,LAW,0.0
16757,2018,410544,MANU,0.0
16758,2018,410544,MRKT,4.0
16759,2018,410544,STEM,5.0
16760,2018,410544,TRAN,0.0
16761,2018,410545,AGNR,0.0
16762,2018,410545,ARCH,18.0
16763,2018,410545,AAVC,0.0
16764,2018,410545,BMA,7.0
16765,2018,410545,EDUC,0.0
16766,2018,410545,FINA,0.0
16767,2018,410545,HLTH,31.0
16768,2018,410545,HOSP,0.0
16769,2018,410545,HUMA,0.0
16770,2018,410545,INFO,1.0
16771,2018,410545,LAW,0.0
16772,2018,410545,MANU,0.0
16773,2018,410545,MRKT,2.0
16774,2018,410545,STEM,0.0
16775,2018,410545,TRAN,0.0
16776,2018,410547,AGNR,43.0
16777,2018,410547,ARCH,16.0
16778,2018,410547,AAVC,18.0
16779,2018,410547,BMA,7.0
16780,2018,410547,EDUC,0.0
16781,2018,410547,FINA,0.0
16782,2018,410547,HLTH,27.0
16783,2018,410547,HOSP,5.0
16784,2018,410547,HUMA,9.0
16785,2018,410547,INFO,6.0
16786,2018,410547,LAW,1.0
16787,2018,410547,MANU,0.0
16788,2018,410547,MRKT,1.0
16789,2018,410547,STEM,29.0
16790,2018,410547,TRAN,6.0
16791,2018,410556,AGNR,22.0
16792,2018,410556,ARCH,15.0
16793,2018,410556,AAVC,13.0
16794,2018,410556,BMA,8.0
16795,2018,410556,EDUC,0.0
16796,2018,410556,FINA,0.0
16797,2018,410556,HLTH,44.0
16798,2018,410556,HOSP,3.0
16799,2018,410556,HUMA,12.0
16800,2018,410556,INFO,6.0
16801,2018,410556,LAW,0.0
16802,2018,410556,MANU,1.0
16803,2018,410556,MRKT,2.0
16804,2018,410556,STEM,12.0
16805,2018,410556,TRAN,5.0
16806,2018,410562,AGNR,0.0
16807,2018,410562,ARCH,13.0
16808,2018,410562,AAVC,26.0
16809,2018,410562,BMA,31.0
16810,2018,410562,EDUC,0.0
16811,2018,410562,FINA,0.0
16812,2018,410562,HLTH,20.0
16813,2018,410562,HOSP,11.0
16814,2018,410562,HUMA,11.0
16815,2018,410562,INFO,15.0
16816,2018,410562,LAW,0.0
16817,2018,410562,MANU,1.0
16818,2018,410562,MRKT,23.0
16819,2018,410562,STEM,46.0
16820,2018,410562,TRAN,3.0
16821,2018,410569,AGNR,0.0
16822,2018,410569,ARCH,0.0
16823,2018,410569,AAVC,0.0
16824,2018,410569,BMA,0.0
16825,2018,410569,EDUC,0.0
16826,2018,410569,FINA,0.0
16827,2018,410569,HLTH,0.0
16828,2018,410569,HOSP,0.0
16829,2018,410569,HUMA,0.0
16830,2018,410569,INFO,0.0
16831,2018,410569,LAW,0.0
16832,2018,410569,MANU,0.0
16833,2018,410569,MRKT,0.0
16834,2018,410569,STEM,9.0
16835,2018,410569,TRAN,0.0
16836,2018,410579,AGNR,0.0
16837,2018,410579,ARCH,0.0
16838,2018,410579,AAVC,0.0
16839,2018,410579,BMA,3.0
16840,2018,410579,EDUC,0.0
16841,2018,410579,FINA,0.0
16842,2018,410579,HLTH,5.0
16843,2018,410579,HOSP,0.0
16844,2018,410579,HUMA,0.0
16845,2018,410579,INFO,0.0
16846,2018,410579,LAW,0.0
16847,2018,410579,MANU,0.0
16848,2018,410579,MRKT,0.0
16849,2018,410579,STEM,0.0
16850,2018,410579,TRAN,0.0
16851,2018,410595,AGNR,0.0
16852,2018,410595,ARCH,1.0
16853,2018,410595,AAVC,1.0
16854,2018,410595,BMA,12.0
16855,2018,410595,EDUC,0.0
16856,2018,410595,FINA,0.0
16857,2018,410595,HLTH,15.0
16858,2018,410595,HOSP,1.0
16859,2018,410595,HUMA,0.0
16860,2018,410595,INFO,7.0
16861,2018,410595,LAW,0.0
16862,2018,410595,MANU,0.0
16863,2018,410595,MRKT,4.0
16864,2018,410595,STEM,8.0
16865,2018,410595,TRAN,1.0
16866,2018,420346,AGNR,12.0
16867,2018,420346,ARCH,0.0
16868,2018,420346,AAVC,0.0
16869,2018,420346,BMA,15.0
16870,2018,420346,EDUC,0.0
16871,2018,420346,FINA,6.0
16872,2018,420346,HLTH,0.0
16873,2018,420346,HOSP,0.0
16874,2018,420346,HUMA,7.0
16875,2018,420346,INFO,12.0
16876,2018,420346,LAW,0.0
16877,2018,420346,MANU,0.0
16878,2018,420346,MRKT,1.0
16879,2018,420346,STEM,0.0
16880,2018,420346,TRAN,0.0
16881,2018,420358,AGNR,9.0
16882,2018,420358,ARCH,7.0
16883,2018,420358,AAVC,0.0
16884,2018,420358,BMA,1.0
16885,2018,420358,EDUC,0.0
16886,2018,420358,FINA,0.0
16887,2018,420358,HLTH,0.0
16888,2018,420358,HOSP,1.0
16889,2018,420358,HUMA,5.0
16890,2018,420358,INFO,2.0
16891,2018,420358,LAW,0.0
16892,2018,420358,MANU,0.0
