year,agency_code,career_cluster,num_concentrators
2020,670340,MANU,2.0
2020,670352,HOSP,47.0
2020,670LEA,LAW,24.0
2020,670352,HUMA,157.0
2020,670352,MANU,23.0
2020,670LEA,HUMA,982.0
2020,670LEA,HOSP,107.0
2020,670LEA,HLTH,1051.0
2020,670LEA,ARCH,418.0
2020,670LEA,AGNR,188.0
2020,670LEA,AAVC,191.0
2020,670364,TRAN,2.0
2020,670364,STEM,22.0
2020,670364,MANU,1.0
2020,670364,HUMA,98.0
2020,670364,HOSP,1.0
2020,670364,HLTH,11.0
2020,670364,ARCH,52.0
2020,670364,AGNR,30.0
2020,670364,AAVC,9.0
2020,670352,TRAN,1.0
2020,670352,STEM,44.0
2020,670352,INFO,1.0
2020,680LEA,TRAN,1.0
2020,690320,STEM,17.0
2020,681305,ARCH,3.0
2020,690LEA,STEM,17.0
2020,690LEA,MANU,1.0
2020,690LEA,LAW,3.0
2020,690LEA,INFO,2.0
2020,690LEA,HUMA,12.0
2020,690LEA,HOSP,4.0
2020,690LEA,HLTH,44.0
2020,69A000,BMA,1.0
2020,690LEA,BMA,1.0
2020,690LEA,AGNR,86.0
2020,690320,MANU,1.0
2020,690320,LAW,3.0
2020,690320,INFO,2.0
2020,690320,HUMA,12.0
2020,690320,HOSP,4.0
2020,690320,HLTH,44.0
2020,690LEA,ARCH,27.0
2020,700310,AGNR,1.0
2020,700310,HUMA,1.0
2020,700310,LAW,1.0
2020,700319,MANU,5.0
2020,700319,HUMA,39.0
2020,670340,INFO,2.0
2020,700319,HOSP,23.0
2020,700319,HLTH,8.0
2020,700319,FINA,4.0
2020,700319,STEM,3.0
2020,700319,ARCH,21.0
2020,700319,AGNR,95.0
2020,700317,TRAN,11.0
2020,700317,STEM,15.0
2020,700317,MANU,1.0
2020,700317,LAW,3.0
2020,700317,HUMA,19.0
2020,700317,HLTH,58.0
2020,700317,ARCH,2.0
2020,700317,AGNR,108.0
2020,690320,BMA,1.0
2020,690320,ARCH,27.0
2020,690320,AGNR,86.0
2020,68A000,INFO,1.0
2020,681314,HUMA,13.0
2020,681314,HOSP,1.0
2020,681314,HLTH,83.0
2020,681314,ARCH,7.0
2020,681314,AGNR,1.0
2020,681314,AAVC,69.0
2020,681308,TRAN,13.0
2020,681308,STEM,11.0
2020,681308,LAW,15.0
2020,681308,INFO,54.0
2020,681308,HUMA,38.0
2020,681308,HLTH,66.0
2020,681308,ARCH,14.0
2020,681308,AAVC,52.0
2020,681305,STEM,68.0
2020,681305,INFO,1.0
2020,681305,HUMA,1.0
2020,681314,INFO,2.0
2020,681305,AAVC,57.0
2020,681314,LAW,1.0
2020,681314,STEM,53.0
2020,68A000,HUMA,1.0
2020,68A000,HLTH,1.0
2020,68A000,ARCH,2.0
2020,68A000,AAVC,1.0
2020,681LEA,TRAN,14.0
2020,681LEA,STEM,132.0
2020,681LEA,MRKT,10.0
2020,681LEA,LAW,16.0
2020,681LEA,INFO,57.0
2020,681LEA,HUMA,52.0
2020,681LEA,HOSP,1.0
2020,681LEA,HLTH,149.0
2020,681LEA,ARCH,24.0
2020,681LEA,AGNR,1.0
2020,681LEA,AAVC,179.0
2020,681338,TRAN,1.0
2020,681338,AAVC,1.0
2020,681314,MRKT,10.0
2020,670340,HUMA,173.0
2020,650326,INFO,2.0
2020,670340,ARCH,87.0
2020,650326,BMA,1.0
2020,650326,ARCH,60.0
2020,650326,AGNR,1.0
2020,650326,AAVC,34.0
2020,640LEA,TRAN,42.0
2020,640LEA,STEM,26.0
2020,640LEA,MRKT,1.0
2020,650326,HLTH,437.0
2020,640LEA,MANU,20.0
2020,640LEA,INFO,32.0
2020,640LEA,HUMA,402.0
2020,640LEA,HOSP,108.0
2020,640LEA,HLTH,240.0
2020,640LEA,ARCH,137.0
2020,640LEA,AGNR,150.0
2020,640LEA,AAVC,39.0
2020,640LEA,LAW,23.0
2020,650326,HOSP,64.0
2020,650326,HUMA,90.0
2020,650326,LAW,2.0
2020,650342,HOSP,39.0
2020,650342,HLTH,35.0
2020,650342,FINA,1.0
2020,650342,ARCH,56.0
2020,650342,AGNR,23.0
2020,650342,AAVC,38.0
2020,650327,STEM,63.0
2020,650327,MRKT,1.0
2020,650327,LAW,1.0
2020,650327,INFO,33.0
2020,650327,HUMA,23.0
2020,650327,HOSP,90.0
2020,650327,HLTH,74.0
2020,650327,ARCH,30.0
2020,650327,AAVC,205.0
2020,650326,TRAN,1.0
2020,650326,STEM,48.0
2020,640364,TRAN,13.0
2020,640364,MANU,2.0
2020,640364,INFO,2.0
2020,640364,HUMA,13.0
2020,640346,TRAN,22.0
2020,640346,MRKT,1.0
2020,640346,MANU,3.0
2020,640346,LAW,6.0
2020,640346,INFO,1.0
2020,640346,HUMA,98.0
2020,640346,HOSP,34.0
2020,640346,HLTH,52.0
2020,640346,ARCH,33.0
2020,640346,AAVC,7.0
2020,640342,TRAN,7.0
2020,640342,HOSP,4.0
2020,640340,AGNR,1.0
2020,700LEA,AGNR,204.0
2020,640342,HLTH,9.0
2020,640340,ARCH,1.0
2020,640340,HUMA,3.0
2020,640350,AAVC,3.0
2020,650342,HUMA,20.0
2020,640350,ARCH,97.0
2020,640350,HOSP,29.0
2020,640364,HOSP,33.0
2020,640364,HLTH,95.0
2020,640364,ARCH,1.0
2020,640364,AGNR,149.0
2020,640361,STEM,26.0
2020,640361,MANU,1.0
2020,640361,LAW,13.0
2020,640361,INFO,2.0
2020,640361,HUMA,76.0
2020,640361,HOSP,8.0
2020,640361,HLTH,21.0
2020,640361,ARCH,5.0
2020,640361,AAVC,29.0
2020,640350,MANU,14.0
2020,640350,LAW,4.0
2020,640350,INFO,27.0
2020,640350,HUMA,212.0
2020,640350,HLTH,63.0
2020,670340,HLTH,65.0
2020,650342,INFO,27.0
2020,650342,MRKT,1.0
2020,670320,STEM,1.0
2020,670320,MANU,3.0
2020,670320,LAW,1.0
2020,670320,HUMA,108.0
2020,670320,HOSP,4.0
2020,670320,HLTH,175.0
2020,670320,ARCH,82.0
2020,670320,TRAN,3.0
2020,670320,AGNR,2.0
2020,660LEA,TRAN,1.0
2020,660LEA,STEM,1.0
2020,660LEA,MANU,29.0
2020,660LEA,LAW,1.0
2020,660LEA,HUMA,5.0
2020,660LEA,HOSP,51.0
2020,660LEA,HLTH,1.0
2020,670320,AAVC,6.0
2020,670324,AAVC,10.0
2020,670324,AGNR,56.0
2020,670324,ARCH,75.0
2020,670340,AGNR,99.0
2020,670340,AAVC,25.0
2020,670333,TRAN,2.0
2020,670333,STEM,149.0
2020,670333,LAW,1.0
2020,670333,INFO,2.0
2020,670333,HUMA,103.0
2020,670333,HOSP,28.0
2020,670333,HLTH,170.0
2020,670333,ARCH,1.0
2020,670333,AAVC,44.0
2020,670324,TRAN,6.0
2020,670324,STEM,21.0
2020,670324,MANU,2.0
2020,670324,HUMA,187.0
2020,670324,HOSP,24.0
2020,670324,HLTH,284.0
2020,660LEA,AGNR,12.0
2020,660LEA,AAVC,2.0
2020,660400,TRAN,1.0
2020,660400,LAW,1.0
2020,650395,FINA,1.0
2020,650395,ARCH,1.0
2020,650394,LAW,1.0
2020,650394,INFO,2.0
2020,650394,BMA,1.0
2020,650394,AAVC,1.0
2020,650355,HLTH,1.0
2020,650355,FINA,9.0
2020,650352,TRAN,5.0
2020,650352,STEM,73.0
2020,650352,LAW,2.0
2020,650352,HUMA,99.0
2020,650352,HOSP,1.0
2020,650352,HLTH,29.0
2020,650352,ARCH,30.0
2020,650352,AAVC,22.0
2020,650342,STEM,65.0
2020,650395,HOSP,11.0
2020,650342,LAW,1.0
2020,650LEA,AAVC,300.0
2020,650LEA,ARCH,177.0
2020,660400,HLTH,1.0
2020,660336,STEM,1.0
2020,660336,MANU,29.0
2020,660336,HUMA,5.0
2020,660336,HOSP,51.0
2020,660336,AGNR,12.0
2020,660336,AAVC,2.0
2020,650LEA,TRAN,6.0
2020,650LEA,STEM,249.0
2020,650LEA,MRKT,2.0
2020,650LEA,LAW,7.0
2020,650LEA,INFO,64.0
2020,650LEA,HUMA,232.0
2020,650LEA,HOSP,205.0
2020,650LEA,HLTH,576.0
2020,650LEA,FINA,11.0
2020,650LEA,BMA,2.0
2020,650LEA,AGNR,24.0
2020,700LEA,ARCH,23.0
2020,760348,HOSP,2.0
2020,700LEA,HLTH,66.0
2020,760358,ARCH,75.0
2020,760358,AGNR,89.0
2020,760354,TRAN,1.0
2020,760354,MANU,1.0
2020,760354,HUMA,2.0
2020,760354,FINA,1.0
2020,760354,BMA,3.0
2020,760358,HLTH,67.0
2020,760354,AAVC,2.0
2020,760348,MRKT,15.0
2020,760348,MANU,155.0
2020,760348,HUMA,68.0
2020,760348,HLTH,65.0
2020,760348,AGNR,41.0
2020,760348,AAVC,2.0
2020,760339,TRAN,1.0
2020,760348,TRAN,64.0
2020,760358,HOSP,34.0
2020,760358,HUMA,46.0
2020,760358,INFO,1.0
2020,760388,HUMA,89.0
2020,760388,HOSP,37.0
2020,760388,HLTH,292.0
2020,760388,ARCH,28.0
2020,760388,AGNR,35.0
2020,760388,AAVC,21.0
2020,760382,HLTH,7.0
2020,760382,AGNR,10.0
2020,760380,LAW,1.0
2020,760380,INFO,4.0
2020,760380,HUMA,9.0
2020,760380,HOSP,63.0
2020,760380,HLTH,153.0
2020,760380,EDUC,13.0
2020,760380,ARCH,44.0
2020,760380,AGNR,164.0
2020,760358,MANU,2.0
2020,760339,MANU,1.0
2020,760388,MANU,1.0
2020,760339,HUMA,78.0
2020,760339,ARCH,103.0
2020,750318,HOSP,16.0
2020,750318,HLTH,212.0
2020,750318,ARCH,18.0
2020,750318,AGNR,137.0
2020,750318,AAVC,2.0
2020,740LEA,TRAN,109.0
2020,740LEA,STEM,177.0
2020,750318,HUMA,54.0
2020,740LEA,MRKT,4.0
2020,740LEA,LAW,21.0
2020,740LEA,INFO,35.0
2020,740LEA,HUMA,634.0
2020,740LEA,HOSP,226.0
2020,740LEA,HLTH,1497.0
2020,740LEA,BMA,4.0
2020,740LEA,ARCH,282.0
2020,740LEA,MANU,49.0
2020,750318,LAW,14.0
2020,750318,MANU,1.0
2020,750318,STEM,15.0
2020,760339,AGNR,79.0
2020,760318,MRKT,1.0
2020,760318,MANU,15.0
2020,760318,HUMA,46.0
2020,760318,HLTH,22.0
2020,760318,ARCH,35.0
2020,760318,AGNR,110.0
2020,760318,AAVC,4.0
2020,750LEA,STEM,15.0
2020,750LEA,MANU,1.0
2020,750LEA,LAW,14.0
2020,750LEA,HUMA,54.0
2020,750LEA,HOSP,16.0
2020,750LEA,HLTH,212.0
2020,750LEA,ARCH,18.0
2020,750LEA,AGNR,137.0
2020,750LEA,AAVC,2.0
2020,760339,HLTH,47.0
2020,760388,TRAN,24.0
2020,760LEA,AAVC,29.0
2020,760LEA,AGNR,528.0
2020,770349,BMA,4.0
2020,770349,ARCH,3.0
2020,770348,TRAN,12.0
2020,770348,STEM,16.0
2020,770348,MRKT,11.0
2020,770348,MANU,39.0
2020,770348,LAW,22.0
2020,770349,EDUC,5.0
2020,770348,INFO,1.0
2020,770348,HOSP,64.0
2020,770348,HLTH,171.0
2020,770348,ARCH,90.0
2020,770348,AGNR,7.0
2020,770348,AAVC,58.0
2020,770342,MANU,1.0
2020,770342,HUMA,1.0
2020,770348,HUMA,38.0
2020,770349,INFO,14.0
2020,770349,LAW,4.0
2020,770349,MANU,10.0
2020,780325,AAVC,2.0
2020,770LEA,TRAN,12.0
2020,770LEA,STEM,25.0
2020,630LEA,TRAN,63.0
2020,770LEA,MRKT,11.0
2020,770LEA,MANU,50.0
2020,770LEA,LAW,26.0
2020,770LEA,INFO,15.0
2020,770LEA,HUMA,39.0
2020,770LEA,HOSP,64.0
2020,770LEA,HLTH,171.0
2020,770LEA,EDUC,5.0
2020,770LEA,BMA,4.0
2020,770LEA,ARCH,93.0
2020,770LEA,AGNR,7.0
2020,770LEA,AAVC,58.0
2020,770349,STEM,9.0
2020,76A000,HLTH,11.0
2020,76A000,BMA,1.0
2020,76A000,ARCH,1.0
2020,76A000,AGNR,1.0
2020,761304,HLTH,439.0
2020,761304,FINA,2.0
2020,761304,ARCH,11.0
2020,761304,AGNR,25.0
2020,761304,AAVC,66.0
2020,760LEA,TRAN,90.0
2020,760LEA,MRKT,16.0
2020,760LEA,MANU,175.0
2020,760LEA,LAW,1.0
2020,760LEA,INFO,5.0
2020,760LEA,HUMA,338.0
2020,760LEA,HOSP,136.0
2020,760LEA,HLTH,653.0
2020,760LEA,FINA,1.0
2020,760LEA,EDUC,13.0
2020,760LEA,BMA,3.0
2020,760LEA,ARCH,285.0
2020,761304,HOSP,27.0
2020,740LEA,AGNR,136.0
2020,761304,HUMA,78.0
2020,761304,LAW,1.0
2020,761LEA,TRAN,9.0
2020,761LEA,STEM,47.0
2020,761LEA,MRKT,2.0
2020,761LEA,MANU,24.0
2020,761LEA,LAW,1.0
2020,761LEA,INFO,12.0
2020,761LEA,HUMA,78.0
2020,761LEA,HOSP,27.0
2020,761LEA,HLTH,437.0
2020,761LEA,FINA,2.0
2020,761LEA,ARCH,11.0
2020,761LEA,AGNR,25.0
2020,761LEA,AAVC,66.0
2020,761304,TRAN,9.0
2020,761304,STEM,47.0
2020,761304,MRKT,2.0
2020,761304,MANU,24.0
2020,761304,INFO,12.0
2020,700LEA,FINA,4.0
2020,740LEA,AAVC,125.0
2020,740500,INFO,6.0
2020,720LEA,AAVC,22.0
2020,720316,TRAN,20.0
2020,720316,MANU,1.0
2020,720316,LAW,25.0
2020,720316,HOSP,1.0
2020,720316,HLTH,9.0
2020,720316,BMA,5.0
2020,720LEA,AGNR,47.0
2020,720316,ARCH,2.0
2020,720316,AAVC,22.0
2020,710LEA,TRAN,2.0
2020,710LEA,STEM,46.0
2020,710LEA,MRKT,1.0
2020,710LEA,MANU,22.0
2020,710LEA,LAW,2.0
2020,710LEA,INFO,3.0
2020,720316,AGNR,47.0
2020,720LEA,ARCH,2.0
2020,720LEA,BMA,5.0
2020,720LEA,HLTH,9.0
2020,730352,HLTH,129.0
2020,730352,EDUC,2.0
2020,730352,BMA,17.0
2020,730352,ARCH,159.0
2020,730352,AGNR,20.0
2020,730352,AAVC,5.0
2020,730350,MANU,6.0
2020,730350,LAW,1.0
2020,730350,INFO,20.0
2020,730350,HUMA,1.0
2020,730350,HLTH,1.0
2020,730350,FINA,1.0
2020,730350,BMA,1.0
2020,720LEA,TRAN,20.0
2020,720LEA,MANU,1.0
2020,720LEA,LAW,25.0
2020,720LEA,HOSP,1.0
2020,710LEA,HUMA,98.0
2020,730352,HOSP,3.0
2020,710LEA,HOSP,187.0
2020,710LEA,FINA,2.0
2020,710326,HUMA,2.0
2020,710326,HLTH,123.0
2020,710326,ARCH,54.0
2020,710326,AGNR,29.0
2020,710321,HUMA,36.0
2020,710321,HOSP,14.0
2020,710321,HLTH,29.0
2020,710327,ARCH,1.0
2020,710321,FINA,1.0
2020,70A000,BMA,1.0
2020,700LEA,TRAN,11.0
2020,700LEA,STEM,18.0
2020,700LEA,MANU,6.0
2020,700LEA,LAW,34.0
2020,700LEA,HUMA,59.0
2020,700LEA,HOSP,23.0
2020,710321,ARCH,92.0
2020,710327,HUMA,1.0
2020,710327,MANU,1.0
2020,710327,STEM,18.0
2020,710LEA,ARCH,209.0
2020,710LEA,AGNR,164.0
2020,710LEA,AAVC,106.0
2020,710342,TRAN,1.0
2020,710342,STEM,28.0
2020,710342,MRKT,1.0
2020,710342,MANU,21.0
2020,710342,LAW,2.0
2020,710342,INFO,3.0
2020,710342,HUMA,59.0
2020,710342,HOSP,173.0
2020,710342,HLTH,81.0
2020,710342,FINA,1.0
2020,710342,ARCH,62.0
2020,710342,AGNR,53.0
2020,710342,AAVC,106.0
2020,710327,TRAN,1.0
2020,710LEA,HLTH,233.0
2020,730352,HUMA,71.0
2020,730352,INFO,2.0
2020,730352,LAW,28.0
2020,740374,AGNR,24.0
2020,740374,AAVC,1.0
2020,740366,TRAN,15.0
2020,740366,STEM,23.0
2020,740366,MANU,17.0
2020,740366,INFO,7.0
2020,740366,HUMA,109.0
2020,740374,ARCH,31.0
2020,740366,HOSP,83.0
2020,740366,ARCH,67.0
2020,740366,AAVC,31.0
2020,740344,TRAN,25.0
2020,740344,STEM,41.0
2020,740344,MANU,7.0
2020,740344,INFO,1.0
2020,740344,HUMA,66.0
2020,740366,HLTH,233.0
2020,740374,HLTH,96.0
2020,740374,HOSP,8.0
2020,740374,HUMA,178.0
2020,740500,HUMA,2.0
2020,740500,BMA,4.0
2020,740500,ARCH,1.0
2020,740388,TRAN,10.0
2020,740388,STEM,39.0
2020,740388,MANU,1.0
2020,740388,LAW,1.0
2020,740388,INFO,1.0
2020,740388,HUMA,130.0
2020,740388,HOSP,72.0
2020,740388,HLTH,460.0
2020,740388,ARCH,58.0
2020,740388,AGNR,2.0
2020,740388,AAVC,59.0
2020,740374,STEM,55.0
2020,740374,MANU,4.0
2020,740374,LAW,1.0
2020,740344,HOSP,1.0
2020,740344,HLTH,96.0
2020,740344,ARCH,16.0
2020,740344,AGNR,33.0
2020,730LEA,TRAN,10.0
2020,730LEA,MRKT,19.0
2020,730LEA,MANU,7.0
2020,730LEA,LAW,29.0
2020,730LEA,INFO,22.0
2020,730LEA,HUMA,72.0
2020,730LEA,HOSP,3.0
2020,730LEA,HLTH,130.0
2020,730LEA,FINA,1.0
2020,730LEA,EDUC,2.0
2020,730LEA,BMA,18.0
2020,730LEA,ARCH,159.0
2020,730LEA,AGNR,20.0
2020,730LEA,AAVC,5.0
2020,730352,TRAN,10.0
2020,730352,MRKT,19.0
2020,730352,MANU,1.0
2020,73B000,BMA,1.0
2020,740500,LAW,1.0
2020,740309,AGNR,43.0
2020,740309,HLTH,142.0
2020,740344,AAVC,31.0
2020,740333,TRAN,34.0
2020,740333,MRKT,4.0
2020,740333,MANU,1.0
2020,740333,LAW,18.0
2020,740333,INFO,20.0
2020,740333,HUMA,62.0
2020,740333,HOSP,61.0
2020,740333,HLTH,470.0
2020,740333,ARCH,73.0
2020,740333,AGNR,34.0
2020,740333,AAVC,3.0
2020,740309,TRAN,25.0
2020,740309,STEM,19.0
2020,740309,MANU,19.0
2020,740309,HUMA,87.0
2020,740309,HOSP,1.0
2020,740309,ARCH,36.0
2020,630LEA,STEM,104.0
2020,570LEA,TRAN,1.0
2020,630LEA,MANU,1.0
2020,570LEA,HLTH,94.0
2020,570LEA,ARCH,43.0
2020,570LEA,AGNR,53.0
2020,570321,MANU,1.0
2020,570321,HUMA,2.0
2020,570321,ARCH,1.0
2020,570321,AGNR,1.0
2020,570LEA,HOSP,12.0
2020,570318,STEM,9.0
2020,570318,LAW,3.0
2020,570318,HUMA,38.0
2020,570318,HOSP,10.0
2020,570318,HLTH,92.0
2020,570318,ARCH,39.0
2020,570318,AGNR,52.0
2020,570317,TRAN,1.0
2020,570318,MANU,47.0
2020,570LEA,HUMA,42.0
2020,570LEA,INFO,6.0
2020,570LEA,LAW,3.0
2020,58B000,AGNR,2.0
2020,580LEA,STEM,9.0
2020,580LEA,LAW,1.0
2020,580LEA,HUMA,205.0
2020,580LEA,HLTH,47.0
2020,580LEA,AGNR,65.0
2020,580368,STEM,8.0
2020,580368,LAW,1.0
2020,580368,HUMA,168.0
2020,580368,HLTH,40.0
2020,580368,AGNR,43.0
2020,580344,STEM,1.0
2020,580344,HUMA,37.0
2020,580344,HLTH,7.0
2020,580344,AGNR,22.0
2020,570LEA,STEM,9.0
2020,570LEA,MANU,64.0
2020,570317,MANU,16.0
2020,58B000,ARCH,6.0
2020,570317,INFO,6.0
2020,570317,HOSP,2.0
2020,560324,HOSP,2.0
2020,560324,HLTH,13.0
2020,560324,ARCH,8.0
2020,560324,AAVC,7.0
2020,560320,MANU,17.0
2020,560320,HUMA,101.0
2020,560320,HOSP,17.0
2020,560324,HUMA,19.0
2020,560320,HLTH,43.0
2020,560320,AGNR,35.0
2020,560320,AAVC,11.0
2020,55A000,INFO,3.0
2020,55A000,AAVC,1.0
2020,550LEA,TRAN,17.0
2020,550LEA,STEM,37.0
2020,550LEA,MANU,360.0
2020,560320,ARCH,34.0
2020,560324,INFO,3.0
2020,560324,STEM,8.0
2020,560329,ARCH,1.0
2020,570317,HLTH,2.0
2020,570317,ARCH,3.0
2020,560LEA,STEM,8.0
2020,560LEA,MANU,18.0
2020,560LEA,INFO,3.0
2020,560LEA,HUMA,121.0
2020,560LEA,HOSP,19.0
2020,560LEA,HLTH,60.0
2020,560LEA,ARCH,65.0
2020,560LEA,AGNR,39.0
2020,560LEA,AAVC,18.0
2020,560350,MANU,1.0
2020,560350,HUMA,1.0
2020,560350,ARCH,1.0
2020,560350,AGNR,4.0
2020,560332,ARCH,21.0
2020,560329,HLTH,4.0
2020,570317,HUMA,2.0
2020,58B000,HLTH,11.0
2020,58B000,STEM,16.0
2020,590326,AAVC,3.0
2020,600334,INFO,3.0
2020,600334,HOSP,7.0
2020,600334,HLTH,1.0
2020,600334,EDUC,1.0
2020,600334,BMA,4.0
2020,600334,ARCH,2.0
2020,600334,AAVC,1.0
2020,600334,LAW,2.0
2020,600312,TRAN,3.0
2020,600312,MRKT,19.0
2020,600312,INFO,39.0
2020,600312,HUMA,1.0
2020,600312,HOSP,206.0
2020,600312,FINA,17.0
2020,600312,ARCH,71.0
2020,600312,AGNR,1.0
2020,600312,STEM,48.0
2020,600334,MRKT,2.0
2020,600334,STEM,3.0
2020,600341,MRKT,7.0
2020,600377,TRAN,20.0
2020,600377,STEM,50.0
2020,600377,MRKT,41.0
2020,600377,HUMA,3.0
2020,600377,HOSP,60.0
2020,600377,HLTH,35.0
2020,600377,FINA,1.0
2020,600364,LAW,111.0
2020,600361,STEM,6.0
2020,600361,MRKT,16.0
2020,600361,INFO,11.0
2020,600361,HUMA,2.0
2020,600361,HOSP,38.0
2020,600361,HLTH,115.0
2020,600361,FINA,22.0
2020,600361,ARCH,95.0
2020,600361,AAVC,144.0
2020,600312,AAVC,15.0
2020,600302,STEM,50.0
2020,600302,INFO,147.0
2020,600302,HUMA,2.0
2020,590330,HUMA,32.0
2020,590330,HOSP,92.0
2020,590330,HLTH,212.0
2020,590330,EDUC,2.0
2020,590330,BMA,1.0
2020,590330,ARCH,84.0
2020,590330,AGNR,29.0
2020,590330,AAVC,106.0
2020,590328,TRAN,3.0
2020,590328,MANU,2.0
2020,590328,LAW,1.0
2020,590328,EDUC,1.0
2020,590328,BMA,3.0
2020,590326,MANU,1.0
2020,590326,LAW,1.0
2020,590326,HOSP,8.0
2020,590326,HLTH,4.0
2020,590330,INFO,21.0
2020,550LEA,LAW,24.0
2020,590330,LAW,106.0
2020,590330,TRAN,20.0
2020,600302,HOSP,501.0
2020,600302,HLTH,13.0
2020,600302,FINA,12.0
2020,600302,ARCH,148.0
2020,600302,AAVC,1.0
2020,590LEA,TRAN,23.0
2020,590LEA,MANU,86.0
2020,590LEA,LAW,108.0
2020,590LEA,INFO,21.0
2020,590LEA,HUMA,32.0
2020,590LEA,HOSP,100.0
2020,590LEA,HLTH,216.0
2020,590LEA,EDUC,3.0
2020,590LEA,BMA,4.0
2020,590LEA,ARCH,84.0
2020,590LEA,AGNR,29.0
2020,590LEA,AAVC,109.0
2020,590330,MANU,83.0
2020,600386,HLTH,157.0
2020,550LEA,INFO,29.0
2020,550LEA,HOSP,48.0
2020,530LEA,AGNR,62.0
2020,530LEA,AAVC,134.0
2020,530343,STEM,130.0
2020,530343,MANU,1.0
2020,530343,LAW,5.0
2020,530343,INFO,1.0
2020,530343,HUMA,54.0
2020,530LEA,ARCH,101.0
2020,530343,HOSP,84.0
2020,530343,FINA,13.0
2020,530343,ARCH,37.0
2020,530343,AGNR,24.0
2020,530343,AAVC,32.0
2020,530336,TRAN,20.0
2020,530336,STEM,93.0
2020,530336,MRKT,2.0
2020,530343,HLTH,47.0
2020,530LEA,BMA,15.0
2020,530LEA,FINA,39.0
2020,530LEA,HLTH,119.0
2020,540315,MANU,1.0
2020,540315,INFO,7.0
2020,540315,HUMA,65.0
2020,540315,HOSP,20.0
2020,540315,HLTH,26.0
2020,540315,BMA,2.0
2020,540315,ARCH,8.0
2020,540315,AGNR,1.0
2020,540315,AAVC,1.0
2020,530LEA,TRAN,21.0
2020,530LEA,STEM,225.0
2020,530LEA,MRKT,2.0
2020,530LEA,MANU,43.0
2020,530LEA,LAW,8.0
2020,530LEA,INFO,33.0
2020,530LEA,HUMA,169.0
2020,530LEA,HOSP,142.0
2020,530336,MANU,39.0
2020,540315,STEM,16.0
2020,530336,LAW,2.0
2020,530336,HUMA,114.0
2020,520LEA,EDUC,1.0
2020,520LEA,BMA,1.0
2020,520LEA,ARCH,12.0
2020,520LEA,AGNR,18.0
2020,520344,TRAN,5.0
2020,520344,INFO,1.0
2020,520344,HUMA,27.0
2020,520LEA,FINA,1.0
2020,520344,HLTH,60.0
2020,520344,EDUC,1.0
2020,520344,BMA,1.0
2020,520344,ARCH,12.0
2020,520344,AGNR,18.0
2020,780325,AGNR,66.0
2020,510LEA,STEM,99.0
2020,510LEA,TRAN,85.0
2020,520344,FINA,1.0
2020,520LEA,HLTH,60.0
2020,520LEA,HUMA,27.0
2020,520LEA,INFO,1.0
2020,530336,HOSP,51.0
2020,530336,HLTH,72.0
2020,530336,FINA,22.0
2020,530336,BMA,3.0
2020,530336,ARCH,64.0
2020,530336,AGNR,38.0
2020,530336,AAVC,102.0
2020,530335,STEM,2.0
2020,530335,MANU,3.0
2020,530335,LAW,1.0
2020,530335,INFO,6.0
2020,530335,FINA,4.0
2020,530335,BMA,12.0
2020,530306,TRAN,1.0
2020,530306,HUMA,1.0
2020,530306,HOSP,7.0
2020,520LEA,TRAN,5.0
2020,530336,INFO,26.0
2020,540315,TRAN,5.0
2020,540317,AAVC,1.0
2020,540317,BMA,6.0
2020,550344,ARCH,16.0
2020,550344,AAVC,21.0
2020,550332,TRAN,2.0
2020,550332,STEM,7.0
2020,550332,MANU,67.0
2020,550332,LAW,7.0
2020,550332,INFO,3.0
2020,550344,HLTH,77.0
2020,550332,HUMA,35.0
2020,550332,HLTH,76.0
2020,550332,ARCH,15.0
2020,550332,AAVC,21.0
2020,550320,TRAN,5.0
2020,550320,STEM,8.0
2020,550320,MANU,85.0
2020,550320,LAW,5.0
2020,550332,HOSP,15.0
2020,550344,HOSP,29.0
2020,550344,HUMA,25.0
2020,550344,INFO,15.0
2020,550LEA,HLTH,306.0
2020,550LEA,ARCH,58.0
2020,550LEA,AGNR,63.0
2020,550LEA,AAVC,79.0
2020,550368,TRAN,5.0
2020,550368,STEM,7.0
2020,550368,MANU,110.0
2020,550368,INFO,6.0
2020,550368,HUMA,45.0
2020,550368,HLTH,73.0
2020,550368,ARCH,9.0
2020,550368,AGNR,33.0
2020,550368,AAVC,14.0
2020,550344,TRAN,5.0
2020,550344,STEM,15.0
2020,550344,MANU,98.0
2020,550344,LAW,11.0
2020,550320,INFO,5.0
2020,550320,HUMA,34.0
2020,550320,HOSP,4.0
2020,550320,HLTH,80.0
2020,540336,HLTH,35.0
2020,540336,ARCH,72.0
2020,540336,AGNR,55.0
2020,540336,AAVC,8.0
2020,540324,TRAN,2.0
2020,540324,STEM,10.0
2020,540324,MANU,3.0
2020,540324,INFO,2.0
2020,540324,HUMA,18.0
2020,540324,HOSP,34.0
2020,540324,HLTH,82.0
2020,540324,ARCH,20.0
2020,540324,AGNR,119.0
2020,540324,AAVC,16.0
2020,540317,TRAN,2.0
2020,540317,LAW,1.0
2020,540317,INFO,3.0
2020,540336,HUMA,52.0
2020,550LEA,HUMA,139.0
2020,540336,INFO,7.0
2020,540336,TRAN,3.0
2020,550320,ARCH,18.0
2020,550320,AGNR,26.0
2020,550320,AAVC,23.0
2020,550308,LAW,1.0
2020,550308,AGNR,4.0
