year,agency_code,career_cluster
2019,980338,HUMA
2019,980338,INFO
2019,980338,MRKT
2019,360396,AAVC
2019,360396,AGNR
2019,360396,ARCH
2019,360396,BMA
2019,360396,EDUC
2019,360396,FINA
2019,360396,HLTH
2019,360396,HOSP
2019,360396,HUMA
2019,360396,INFO
2019,360396,LAW
2019,360396,MANU
2019,360396,MRKT
2019,360396,STEM
2019,360396,TRAN
2019,510342,AGNR
2019,510342,INFO
2019,510342,STEM
2019,600394,BMA
2019,600394,CD
2019,600394,FINA
2019,600394,HOSP
2019,600394,INFO
2019,600394,MRKT
2019,350317,BMA
2019,350317,FINA
2019,350317,LAW
2019,560320,AAVC
2019,560320,AGNR
2019,560320,ARCH
2019,560320,BMA
2019,560320,FINA
2019,560320,HLTH
2019,560320,HOSP
2019,560320,HUMA
2019,560320,INFO
2019,560320,LAW
2019,560320,MANU
2019,560320,STEM
2019,350321,AAVC
2019,350321,AGNR
2019,350321,ARCH
2019,350321,BMA
2019,350321,EDUC
2019,350321,FINA
2019,350321,HLTH
2019,350321,HOSP
2019,350321,HUMA
2019,350321,INFO
2019,350321,LAW
2019,350321,MANU
2019,350321,MRKT
2019,350321,STEM
2019,350321,TRAN
2019,350324,INFO
2019,180340,AAVC
2019,180340,AGNR
2019,180340,ARCH
2019,180340,BMA
2019,180340,EDUC
2019,180340,FINA
2019,180340,HLTH
2019,180340,HOSP
2019,180340,HUMA
2019,180340,INFO
2019,180340,LAW
2019,180340,MANU
2019,180340,MRKT
2019,180340,STEM
2019,180340,TRAN
2019,120318,AAVC
2019,120318,AGNR
2019,120318,ARCH
2019,120318,BMA
2019,120318,EDUC
2019,120318,FINA
2019,120318,HLTH
2019,120318,HOSP
2019,120318,HUMA
2019,120318,INFO
2019,120318,LAW
2019,120318,MANU
2019,120318,MRKT
2019,120318,STEM
2019,120318,TRAN
2019,920428,AAVC
2019,920428,AGNR
2019,920428,ARCH
2019,920428,BMA
2019,920428,EDUC
2019,920428,FINA
2019,920428,HLTH
2019,920428,HOSP
2019,920428,HUMA
2019,920428,INFO
2019,920428,LAW
2019,920428,MANU
2019,920428,MRKT
2019,920428,STEM
2019,920428,TRAN
2019,920424,AAVC
2019,920424,BMA
2019,920424,CD
2019,920424,EDUC
2019,920424,FINA
2019,920424,HOSP
2019,920424,HUMA
2019,920424,INFO
2019,920424,MRKT
2019,920424,STEM
2019,640329,CD
2019,640329,INFO
2019,640329,STEM
2019,740358,INFO
2019,390320,AAVC
2019,390320,AGNR
2019,390320,CD
2019,390320,EDUC
2019,390320,HUMA
2019,390320,INFO
2019,140332,BMA
2019,140332,CD
2019,140332,FINA
2019,140332,HOSP
2019,140332,INFO
2019,140332,MRKT
2019,140332,STEM
2019,600397,AAVC
2019,600397,AGNR
2019,600397,ARCH
2019,600397,BMA
2019,600397,FINA
2019,600397,HLTH
2019,600397,HOSP
2019,600397,HUMA
2019,600397,INFO
2019,600397,LAW
2019,600397,MANU
2019,600397,MRKT
2019,600397,STEM
2019,600397,TRAN
2019,920436,AAVC
2019,920436,AGNR
2019,920436,ARCH
2019,920436,BMA
2019,920436,EDUC
2019,920436,FINA
2019,920436,HLTH
2019,920436,HOSP
2019,920436,HUMA
2019,920436,INFO
2019,920436,LAW
2019,920436,MANU
2019,920436,MRKT
2019,920436,STEM
2019,920436,TRAN
2019,360337,BMA
2019,360337,FINA
2019,360337,INFO
2019,360337,LAW
2019,660325,CD
2019,370312,AAVC
2019,370312,AGNR
2019,370312,ARCH
2019,370312,BMA
2019,370312,FINA
2019,370312,HLTH
2019,370312,HOSP
2019,370312,HUMA
2019,370312,INFO
2019,370312,MANU
2019,370312,MRKT
2019,370312,STEM
2019,370312,TRAN
2019,140306,AAVC
2019,140306,AGNR
2019,140306,ARCH
2019,140306,BMA
2019,140306,FINA
2019,140306,HOSP
2019,140306,HUMA
2019,140306,INFO
2019,320316,AGNR
2019,320316,BMA
2019,320316,FINA
2019,320316,HOSP
2019,320316,INFO
2019,320316,MRKT
2019,320316,STEM
2019,030308,CD
2019,030308,STEM
2019,960335,AAVC
2019,960335,AGNR
2019,960335,ARCH
2019,960335,BMA
2019,960335,FINA
2019,960335,HLTH
2019,960335,HOSP
2019,960335,HUMA
2019,960335,INFO
2019,960335,LAW
2019,960335,MANU
2019,960335,MRKT
2019,960335,STEM
2019,960335,TRAN
2019,600429,BMA
2019,600429,FINA
2019,600429,HOSP
2019,600429,INFO
2019,600429,MRKT
2019,600429,STEM
2019,010348,AAVC
2019,010348,AGNR
2019,010348,ARCH
2019,010348,BMA
2019,010348,FINA
2019,010348,HLTH
2019,010348,HOSP
2019,010348,HUMA
2019,010348,INFO
2019,010348,LAW
2019,010348,MANU
2019,010348,MRKT
2019,010348,STEM
2019,010348,TRAN
2019,010350,CD
2019,010350,INFO
2019,181316,CD
2019,181316,INFO
2019,181316,STEM
2019,140336,BMA
2019,140336,FINA
2019,140336,HLTH
2019,140336,HOSP
2019,140336,INFO
2019,140336,MRKT
2019,140336,STEM
2019,960338,AGNR
2019,960338,BMA
2019,960338,FINA
2019,960338,HOSP
2019,960338,INFO
2019,960338,MRKT
2019,390321,AAVC
2019,390321,AGNR
2019,390321,ARCH
2019,390321,BMA
2019,390321,FINA
2019,390321,HOSP
2019,390321,HUMA
2019,390321,INFO
2019,390321,MANU
2019,390321,MRKT
2019,390321,TRAN
2019,390322,AAVC
2019,390322,AGNR
2019,390322,ARCH
2019,390322,BMA
2019,390322,EDUC
2019,390322,FINA
2019,390322,HLTH
2019,390322,HOSP
2019,390322,HUMA
2019,390322,INFO
2019,390322,LAW
2019,390322,MANU
2019,390322,MRKT
2019,390322,STEM
2019,390322,TRAN
2019,390323,AGNR
2019,390323,ARCH
2019,390323,BMA
2019,390323,FINA
2019,390323,HUMA
2019,390323,INFO
2019,390323,LAW
2019,680327,AGNR
2019,680327,BMA
2019,680327,FINA
2019,680327,HOSP
2019,680327,INFO
2019,680327,MRKT
2019,680327,STEM
2019,260357,AAVC
2019,260357,AGNR
2019,260357,ARCH
2019,260357,BMA
2019,260357,EDUC
2019,260357,FINA
2019,260357,HLTH
2019,260357,HOSP
2019,260357,HUMA
2019,260357,INFO
2019,260357,LAW
2019,260357,MANU
2019,260357,MRKT
2019,260357,STEM
2019,260357,TRAN
2019,260362,AGNR
2019,260362,INFO
2019,260362,STEM
2019,920441,AAVC
2019,920441,AGNR
2019,920441,ARCH
2019,920441,BMA
2019,920441,EDUC
2019,920441,FINA
2019,920441,HLTH
2019,920441,HOSP
2019,920441,HUMA
2019,920441,INFO
2019,920441,LAW
2019,920441,MANU
2019,920441,MRKT
2019,920441,STEM
2019,920441,TRAN
2019,950320,BMA
2019,950320,CD
2019,950320,FINA
2019,950320,HOSP
2019,950320,MRKT
2019,950320,STEM
2019,400308,AAVC
2019,400308,AGNR
2019,400308,ARCH
2019,400308,BMA
2019,400308,EDUC
2019,400308,FINA
2019,400308,HLTH
2019,400308,HOSP
2019,400308,HUMA
2019,400308,INFO
2019,400308,LAW
2019,400308,MANU
2019,400308,MRKT
2019,400308,STEM
2019,400308,TRAN
2019,400312,AAVC
2019,400312,AGNR
2019,400312,BMA
2019,400312,CD
2019,400312,EDUC
2019,400312,FINA
2019,400312,HOSP
2019,400312,HUMA
2019,400312,INFO
2019,400312,MRKT
2019,400315,BMA
2019,400315,FINA
2019,400315,INFO
2019,400315,LAW
2019,400315,MRKT
2019,960340,STEM
2019,740352,CD
2019,740352,INFO
2019,410394,AAVC
2019,410394,AGNR
2019,410394,ARCH
2019,410394,BMA
2019,410394,EDUC
2019,410394,FINA
2019,410394,HLTH
2019,410394,HOSP
2019,410394,HUMA
2019,410394,INFO
2019,410394,LAW
2019,410394,MANU
2019,410394,MRKT
2019,410394,STEM
2019,410394,TRAN
2019,250324,CD
2019,250324,INFO
2019,250324,STEM
2019,410401,AAVC
2019,410401,ARCH
2019,410401,BMA
2019,410401,EDUC
2019,410401,FINA
2019,410401,HUMA
2019,410401,INFO
2019,410401,LAW
2019,410401,MANU
2019,410401,MRKT
2019,410401,STEM
2019,410401,TRAN
2019,250332,CD
2019,250332,INFO
2019,250332,STEM
2019,700310,AGNR
2019,700310,ARCH
2019,700310,BMA
2019,700310,CD
2019,700310,FINA
2019,700310,HOSP
2019,700310,HUMA
2019,240356,INFO
2019,120308,AGNR
2019,120308,ARCH
2019,120308,BMA
2019,120308,FINA
2019,120308,HOSP
2019,120308,HUMA
2019,120308,STEM
2019,770328,AAVC
2019,770328,BMA
2019,770328,CD
2019,770328,EDUC
2019,770328,FINA
2019,770328,HOSP
2019,770328,HUMA
2019,770328,INFO
2019,770328,MRKT
2019,340392,STEM
2019,140344,INFO
2019,950322,BMA
2019,950322,CD
2019,950322,FINA
2019,950322,HOSP
2019,950322,MRKT
2019,950322,STEM
2019,600405,AAVC
2019,600405,ARCH
2019,600405,BMA
2019,600405,FINA
2019,600405,HOSP
2019,600405,INFO
2019,600405,MANU
2019,600405,MRKT
2019,600405,STEM
2019,600405,TRAN
2019,430346,AAVC
2019,430346,AGNR
2019,430346,ARCH
2019,430346,BMA
2019,430346,EDUC
2019,430346,FINA
2019,430346,HLTH
2019,430346,HOSP
2019,430346,HUMA
2019,430346,INFO
2019,430346,LAW
2019,430346,MANU
2019,430346,MRKT
2019,430346,STEM
2019,430346,TRAN
2019,430347,BMA
2019,430347,FINA
2019,430347,HOSP
2019,430347,INFO
2019,430347,MRKT
2019,430341,BMA
2019,430341,FINA
2019,430341,HLTH
2019,430341,INFO
2019,430341,LAW
2019,430341,MANU
2019,430341,MRKT
2019,430341,STEM
2019,130355,AAVC
2019,130355,BMA
2019,130355,CD
2019,130355,EDUC
2019,130355,FINA
2019,130355,HOSP
2019,130355,HUMA
2019,130355,INFO
2019,130355,MRKT
2019,130355,STEM
2019,600404,AAVC
2019,600404,ARCH
2019,600404,BMA
2019,600404,EDUC
2019,600404,FINA
2019,600404,HLTH
2019,600404,HOSP
2019,600404,HUMA
2019,600404,INFO
2019,600404,LAW
2019,600404,MANU
2019,600404,MRKT
2019,600404,STEM
2019,610326,INFO
2019,130320,AAVC
2019,130320,AGNR
2019,130320,BMA
2019,130320,CD
2019,130320,EDUC
2019,130320,FINA
2019,130320,HOSP
2019,130320,HUMA
2019,130320,INFO
2019,130320,MRKT
2019,130320,STEM
2019,180302,BMA
2019,180302,CD
2019,180302,FINA
2019,180302,HOSP
2019,180302,MRKT
2019,180302,STEM
2019,250340,AAVC
2019,250340,AGNR
2019,250340,ARCH
2019,250340,BMA
2019,250340,FINA
2019,250340,HLTH
2019,250340,HOSP
2019,250340,HUMA
2019,250340,INFO
2019,250340,LAW
2019,250340,MANU
2019,250340,MRKT
2019,250340,STEM
2019,250340,TRAN
2019,250344,STEM
2019,010353,CD
2019,010353,INFO
2019,010353,STEM
2019,600386,BMA
2019,600386,FINA
2019,600386,HLTH
2019,600386,HOSP
2019,600386,INFO
2019,220310,AAVC
2019,220310,AGNR
2019,220310,ARCH
2019,220310,BMA
2019,220310,FINA
2019,220310,HLTH
2019,220310,HOSP
2019,220310,HUMA
2019,220310,INFO
2019,220310,MANU
2019,220310,MRKT
2019,220310,TRAN
2019,220312,AGNR
2019,220312,BMA
2019,220312,CD
2019,220312,FINA
2019,220312,HOSP
2019,220312,INFO
2019,220312,MRKT
2019,440346,BMA
2019,440346,FINA
2019,440346,MRKT
2019,440346,STEM
2019,440346,TRAN
2019,710321,AAVC
2019,710321,AGNR
2019,710321,ARCH
2019,710321,BMA
2019,710321,FINA
2019,710321,HLTH
2019,710321,HOSP
2019,710321,HUMA
2019,710321,INFO
2019,710321,LAW
2019,710321,MRKT
2019,710321,STEM
2019,450343,AAVC
2019,450343,AGNR
2019,450343,ARCH
2019,450343,BMA
2019,450343,EDUC
2019,450343,FINA
2019,450343,HLTH
2019,450343,HOSP
2019,450343,HUMA
2019,450343,INFO
2019,450343,LAW
2019,450343,MANU
2019,450343,MRKT
2019,450343,STEM
2019,450343,TRAN
2019,450354,AAVC
2019,450354,AGNR
2019,450354,ARCH
2019,450354,BMA
2019,450354,EDUC
2019,450354,FINA
2019,450354,HLTH
2019,450354,HOSP
2019,450354,HUMA
2019,450354,INFO
2019,450354,LAW
2019,450354,MRKT
2019,450354,STEM
2019,800308,AAVC
2019,800308,AGNR
2019,800308,ARCH
2019,800308,BMA
2019,800308,FINA
2019,800308,HOSP
2019,800308,HUMA
2019,800308,INFO
2019,450334,AAVC
2019,450334,AGNR
2019,450334,ARCH
2019,450334,BMA
2019,450334,EDUC
2019,450334,FINA
2019,450334,HLTH
2019,450334,HOSP
2019,450334,HUMA
2019,450334,INFO
2019,450334,LAW
2019,450334,MANU
2019,450334,MRKT
2019,450334,STEM
2019,450334,TRAN
2019,450335,AAVC
2019,450335,CD
2019,450335,EDUC
2019,450335,HUMA
2019,450335,INFO
2019,920445,AAVC
2019,920445,AGNR
2019,920445,ARCH
2019,920445,BMA
2019,920445,EDUC
2019,920445,FINA
2019,920445,HLTH
2019,920445,HOSP
2019,920445,HUMA
2019,920445,INFO
2019,920445,LAW
2019,920445,MANU
2019,920445,MRKT
2019,920445,STEM
2019,920445,TRAN
2019,120334,INFO
2019,120334,STEM
2019,920444,AAVC
2019,920444,BMA
2019,920444,CD
2019,920444,EDUC
2019,920444,FINA
2019,920444,HOSP
2019,920444,HUMA
2019,920444,INFO
2019,920444,MRKT
2019,920444,STEM
2019,460322,BMA
2019,460322,FINA
2019,460322,HLTH
2019,460322,INFO
2019,460322,LAW
2019,460322,MANU
2019,460322,MRKT
2019,460320,AAVC
2019,460320,AGNR
2019,460320,ARCH
2019,460320,BMA
2019,460320,EDUC
2019,460320,FINA
2019,460320,HLTH
2019,460320,HOSP
2019,460320,HUMA
2019,460320,INFO
2019,460320,LAW
2019,460320,MANU
2019,460320,MRKT
2019,460320,STEM
2019,460320,TRAN
2019,460318,BMA
2019,460318,FINA
2019,460318,HOSP
2019,460318,INFO
2019,460318,MRKT
2019,460318,STEM
2019,140348,AAVC
2019,140348,AGNR
2019,140348,ARCH
2019,140348,BMA
2019,140348,FINA
2019,140348,HLTH
2019,140348,HOSP
2019,140348,HUMA
2019,140348,INFO
2019,140348,LAW
2019,140348,STEM
2019,140348,TRAN
2019,181318,AAVC
2019,181318,AGNR
2019,181318,BMA
2019,181318,FINA
2019,181318,HLTH
2019,181318,HOSP
2019,181318,INFO
2019,181318,LAW
2019,181322,AAVC
2019,181322,AGNR
2019,181322,ARCH
2019,181322,BMA
2019,181322,EDUC
2019,181322,FINA
2019,181322,HLTH
2019,181322,HOSP
2019,181322,HUMA
2019,181322,INFO
2019,181322,LAW
2019,181322,MANU
2019,181322,MRKT
2019,181322,STEM
2019,181322,TRAN
2019,130332,AAVC
2019,130332,AGNR
2019,130332,ARCH
2019,130332,BMA
2019,130332,EDUC
2019,130332,FINA
2019,130332,HLTH
2019,130332,HOSP
2019,130332,HUMA
2019,130332,INFO
2019,130332,LAW
2019,130332,MANU
2019,130332,MRKT
2019,130332,STEM
2019,130332,TRAN
2019,130346,AAVC
2019,130346,BMA
2019,130346,CD
2019,130346,EDUC
2019,130346,FINA
2019,130346,HOSP
2019,130346,HUMA
2019,130346,INFO
2019,130346,MRKT
2019,130346,STEM
2019,410406,AAVC
2019,410406,AGNR
2019,410406,ARCH
2019,410406,BMA
2019,410406,EDUC
2019,410406,FINA
2019,410406,HLTH
2019,410406,HOSP
2019,410406,HUMA
2019,410406,INFO
2019,410406,LAW
2019,410406,MANU
2019,410406,MRKT
2019,410406,STEM
2019,410406,TRAN
2019,630328,AGNR
2019,630328,CD
2019,630328,STEM
2019,430351,AAVC
2019,430351,EDUC
2019,430351,HUMA
2019,430351,INFO
2019,430351,STEM
2019,360418,AAVC
2019,360418,AGNR
2019,360418,ARCH
2019,360418,BMA
2019,360418,EDUC
2019,360418,FINA
2019,360418,HLTH
2019,360418,HOSP
2019,360418,HUMA
2019,360418,INFO
2019,360418,LAW
2019,360418,MANU
2019,360418,MRKT
2019,360418,STEM
2019,360418,TRAN
2019,560324,AAVC
2019,560324,AGNR
2019,560324,ARCH
2019,560324,BMA
2019,560324,FINA
2019,560324,HLTH
2019,560324,HOSP
2019,560324,HUMA
2019,560324,INFO
2019,560324,MANU
2019,560324,MRKT
2019,560324,STEM
2019,560324,TRAN
2019,920442,INFO
2019,920442,STEM
2019,320325,AAVC
2019,320325,AGNR
2019,320325,ARCH
2019,320325,BMA
2019,320325,FINA
2019,320325,HOSP
2019,320325,HUMA
2019,320325,INFO
2019,320325,MANU
2019,320325,MRKT
2019,320325,TRAN
2019,320701,AAVC
2019,320701,BMA
2019,320701,FINA
2019,320701,HOSP
2019,320701,INFO
2019,320701,MANU
2019,320701,MRKT
2019,320701,STEM
2019,320701,TRAN
2019,200314,AAVC
2019,200314,AGNR
2019,200314,ARCH
2019,200314,BMA
2019,200314,EDUC
2019,200314,FINA
2019,200314,HLTH
2019,200314,HOSP
2019,200314,HUMA
2019,200314,INFO
2019,200314,LAW
2019,200314,MANU
2019,200314,MRKT
2019,200314,STEM
2019,200314,TRAN
2019,820348,AAVC
2019,820348,AGNR
2019,820348,ARCH
2019,820348,BMA
2019,820348,EDUC
2019,820348,FINA
2019,820348,HLTH
2019,820348,HOSP
2019,820348,HUMA
2019,820348,INFO
2019,820348,LAW
2019,820348,MANU
2019,820348,MRKT
2019,820348,STEM
2019,820348,TRAN
2019,820347,CD
2019,820347,INFO
2019,470312,AAVC
2019,470312,AGNR
2019,470312,ARCH
2019,470312,BMA
2019,470312,EDUC
2019,470312,FINA
2019,470312,HLTH
2019,470312,HOSP
2019,470312,HUMA
2019,470312,INFO
2019,470312,LAW
2019,470312,MANU
2019,470312,MRKT
2019,470312,STEM
2019,470312,TRAN
2019,360426,BMA
2019,360426,FINA
2019,360426,HOSP
2019,360426,INFO
2019,360426,MRKT
2019,360426,STEM
2019,920458,AAVC
2019,920458,BMA
2019,920458,CD
2019,920458,EDUC
2019,920458,FINA
2019,920458,HOSP
2019,920458,HUMA
2019,920458,INFO
2019,920458,MRKT
2019,920458,STEM
2019,920450,AAVC
2019,920450,BMA
2019,920450,CD
2019,920450,EDUC
2019,920450,FINA
2019,920450,HOSP
2019,920450,HUMA
2019,920450,INFO
2019,920450,MRKT
2019,920450,STEM
2019,650343,AAVC
2019,650343,AGNR
2019,650343,BMA
2019,650343,CD
2019,650343,EDUC
2019,650343,FINA
2019,650343,HOSP
2019,650343,HUMA
2019,650343,INFO
2019,650343,MRKT
2019,920455,AAVC
2019,920455,AGNR
2019,920455,ARCH
2019,920455,BMA
2019,920455,EDUC
2019,920455,FINA
2019,920455,HLTH
2019,920455,HOSP
2019,920455,HUMA
2019,920455,INFO
2019,920455,LAW
2019,920455,MANU
2019,920455,MRKT
2019,920455,STEM
2019,920455,TRAN
2019,320329,HUMA
2019,740362,INFO
2019,740362,STEM
2019,260368,AGNR
2019,260368,INFO
2019,260368,STEM
2019,600415,AAVC
2019,600415,AGNR
2019,600415,ARCH
2019,600415,BMA
2019,600415,EDUC
2019,600415,FINA
2019,600415,HLTH
2019,600415,HOSP
2019,600415,HUMA
2019,600415,INFO
2019,600415,LAW
2019,600415,MANU
2019,600415,MRKT
2019,600415,STEM
2019,600415,TRAN
2019,190328,INFO
2019,260413,CD
2019,260413,INFO
2019,140356,BMA
2019,140356,FINA
2019,140356,HOSP
2019,140356,INFO
2019,140356,MRKT
2019,140356,STEM
2019,010360,AAVC
2019,010360,AGNR
2019,010360,ARCH
2019,010360,BMA
2019,010360,FINA
2019,010360,HLTH
2019,010360,HOSP
2019,010360,HUMA
2019,010360,INFO
2019,010360,LAW
2019,010360,MANU
2019,010360,MRKT
2019,010360,TRAN
2019,360428,AAVC
2019,360428,AGNR
2019,360428,ARCH
2019,360428,BMA
2019,360428,EDUC
2019,360428,FINA
2019,360428,HLTH
2019,360428,HOSP
2019,360428,HUMA
2019,360428,INFO
2019,360428,LAW
2019,360428,MANU
2019,360428,MRKT
2019,360428,STEM
2019,360428,TRAN
2019,670322,AAVC
2019,670322,BMA
2019,670322,CD
2019,670322,EDUC
2019,670322,FINA
2019,670322,HOSP
2019,670322,HUMA
2019,670322,INFO
2019,670322,MRKT
2019,670322,STEM
2019,600426,AAVC
2019,600426,AGNR
2019,600426,ARCH
2019,600426,BMA
2019,600426,FINA
2019,600426,HLTH
2019,600426,HOSP
2019,600426,HUMA
2019,600426,INFO
2019,600426,LAW
2019,600426,MANU
2019,600426,MRKT
2019,600426,STEM
2019,600426,TRAN
2019,260371,INFO
2019,650340,AAVC
2019,650340,AGNR
2019,650340,ARCH
2019,650340,BMA
2019,650340,FINA
2019,650340,HUMA
2019,650340,INFO
2019,790330,INFO
2019,790330,STEM
2019,340488,AAVC
2019,340488,AGNR
2019,340488,ARCH
2019,340488,BMA
2019,340488,CD
2019,340488,EDUC
2019,340488,FINA
2019,340488,HLTH
2019,340488,HOSP
2019,340488,HUMA
2019,340488,INFO
2019,340488,LAW
2019,340488,MANU
2019,340488,MRKT
2019,340488,STEM
2019,340488,TRAN
2019,600305,BMA
2019,600305,CD
2019,600305,FINA
2019,600305,HOSP
2019,600305,INFO
2019,600305,MRKT
2019,130315,BMA
2019,130315,CD
2019,130315,FINA
2019,130315,HOSP
2019,130315,INFO
2019,130315,MRKT
2019,130315,STEM
2019,190332,INFO
2019,860326,CD
2019,860326,STEM
2019,600582,AGNR
2019,640334,CD
2019,640334,INFO
2019,470342,AAVC
2019,470342,BMA
2019,470342,CD
2019,470342,FINA
2019,470342,HLTH
2019,470342,INFO
2019,650354,AAVC
2019,650354,AGNR
2019,650354,ARCH
2019,650354,BMA
2019,650354,CD
2019,650354,FINA
2019,650354,HOSP
2019,650354,HUMA
2019,650354,INFO
2019,650354,MRKT
2019,390324,AAVC
2019,390324,AGNR
2019,390324,ARCH
2019,390324,BMA
2019,390324,FINA
2019,390324,HOSP
2019,390324,HUMA
2019,390324,INFO
2019,390324,LAW
2019,390324,MRKT
2019,390324,TRAN
2019,260318,AAVC
2019,260318,AGNR
2019,260318,ARCH
2019,260318,BMA
2019,260318,EDUC
2019,260318,FINA
2019,260318,HLTH
2019,260318,HOSP
2019,260318,HUMA
2019,260318,INFO
2019,260318,LAW
2019,260318,MANU
2019,260318,MRKT
2019,260318,STEM
2019,260318,TRAN
2019,500323,AAVC
2019,500323,BMA
2019,500323,FINA
2019,500323,HLTH
2019,500323,INFO
2019,500323,LAW
2019,500323,MANU
2019,500323,MRKT
2019,500324,AAVC
2019,500324,AGNR
2019,500324,ARCH
2019,500324,BMA
2019,500324,EDUC
2019,500324,FINA
2019,500324,HLTH
2019,500324,HOSP
2019,500324,HUMA
2019,500324,INFO
2019,500324,LAW
2019,500324,MANU
2019,500324,MRKT
2019,500324,STEM
2019,500324,TRAN
2019,410415,AAVC
2019,410415,BMA
2019,410415,EDUC
2019,410415,FINA
2019,410415,HOSP
2019,410415,HUMA
2019,410415,INFO
2019,410415,MRKT
2019,410415,STEM
2019,670325,AAVC
2019,670325,AGNR
2019,670325,CD
2019,670325,EDUC
2019,670325,HUMA
2019,670325,INFO
2019,670325,STEM
2019,670324,AAVC
2019,670324,AGNR
2019,670324,ARCH
2019,670324,BMA
2019,670324,EDUC
2019,670324,FINA
2019,670324,HLTH
2019,670324,HOSP
2019,670324,HUMA
2019,670324,INFO
2019,670324,LAW
2019,670324,MANU
2019,670324,MRKT
2019,670324,STEM
2019,670324,TRAN
2019,180342,INFO
2019,180342,STEM
2019,410355,AAVC
2019,410355,AGNR
2019,410355,ARCH
2019,410355,BMA
2019,410355,FINA
2019,410355,HLTH
2019,410355,HOSP
2019,410355,HUMA
2019,410355,INFO
2019,410355,LAW
2019,410355,MANU
2019,410355,MRKT
2019,410355,STEM
2019,410355,TRAN
2019,320338,BMA
2019,320338,FINA
2019,320338,HOSP
2019,320338,INFO
2019,320338,MRKT
2019,320338,STEM
2019,980342,AAVC
2019,980342,AGNR
2019,980342,ARCH
2019,980342,BMA
2019,980342,EDUC
2019,980342,FINA
2019,980342,HLTH
2019,980342,HOSP
2019,980342,HUMA
2019,980342,INFO
2019,980342,LAW
2019,980342,MANU
2019,980342,MRKT
2019,980342,STEM
2019,980342,TRAN
2019,310352,AAVC
2019,310352,AGNR
2019,310352,ARCH
2019,310352,BMA
2019,310352,FINA
2019,310352,HLTH
2019,310352,HOSP
2019,310352,HUMA
2019,310352,INFO
2019,310352,LAW
2019,310352,MANU
2019,310352,MRKT
2019,310352,TRAN
2019,600428,BMA
2019,600428,CD
2019,600428,FINA
2019,600428,HOSP
2019,600428,INFO
2019,600428,MRKT
2019,600428,STEM
2019,410421,AAVC
2019,410421,BMA
2019,410421,EDUC
2019,410421,FINA
2019,410421,HOSP
2019,410421,HUMA
2019,410421,INFO
2019,410421,MRKT
2019,410421,STEM
2019,130316,AAVC
2019,130316,AGNR
2019,130316,ARCH
2019,130316,BMA
2019,130316,EDUC
2019,130316,FINA
2019,130316,HLTH
2019,130316,HOSP
2019,130316,HUMA
2019,130316,INFO
2019,130316,LAW
2019,130316,MANU
2019,130316,MRKT
2019,130316,STEM
2019,130316,TRAN
2019,600431,BMA
2019,600431,FINA
2019,600431,HOSP
2019,600431,INFO
2019,600431,MRKT
2019,600431,STEM
2019,390700,BMA
2019,390700,HLTH
2019,390700,INFO
2019,390700,LAW
2019,390700,MANU
2019,120346,AAVC
2019,120346,AGNR
2019,120346,ARCH
2019,120346,BMA
2019,120346,EDUC
2019,120346,FINA
2019,120346,HLTH
2019,120346,HOSP
2019,120346,HUMA
2019,120346,INFO
2019,120346,LAW
2019,120346,MANU
2019,120346,MRKT
2019,120346,STEM
2019,120346,TRAN
2019,210312,AAVC
2019,210312,AGNR
2019,210312,ARCH
2019,210312,BMA
2019,210312,FINA
2019,210312,HLTH
2019,210312,HOSP
2019,210312,HUMA
2019,210312,INFO
2019,210312,MANU
2019,210312,MRKT
2019,210312,STEM
2019,210312,TRAN
2019,360431,BMA
2019,360431,FINA
2019,360431,HOSP
2019,360431,INFO
2019,360431,MRKT
2019,360431,STEM
2019,790354,AAVC
2019,790354,AGNR
2019,790354,ARCH
2019,790354,BMA
2019,790354,EDUC
2019,790354,FINA
2019,790354,HLTH
2019,790354,HOSP
2019,790354,HUMA
2019,790354,INFO
2019,790354,LAW
2019,790354,MANU
2019,790354,MRKT
2019,790354,STEM
2019,790354,TRAN
2019,260369,BMA
2019,260369,CD
2019,260369,FINA
2019,260369,HOSP
2019,260369,INFO
2019,260369,MRKT
2019,650342,AAVC
2019,650342,AGNR
2019,650342,ARCH
2019,650342,BMA
2019,650342,FINA
2019,650342,HLTH
2019,650342,HOSP
2019,650342,HUMA
2019,650342,INFO
2019,650342,LAW
2019,650342,MANU
2019,650342,MRKT
2019,650342,STEM
2019,650342,TRAN
2019,520324,BMA
2019,520324,CD
2019,520324,FINA
2019,520324,HOSP
2019,520324,MRKT
2019,520324,STEM
2019,520320,AAVC
2019,520320,AGNR
2019,520320,ARCH
2019,520320,BMA
2019,520320,FINA
2019,520320,HLTH
2019,520320,HOSP
2019,520320,HUMA
2019,520320,INFO
2019,520320,MANU
2019,520320,MRKT
2019,520320,STEM
2019,520320,TRAN
2019,190336,AAVC
2019,190336,AGNR
2019,190336,ARCH
2019,190336,BMA
2019,190336,EDUC
2019,190336,FINA
2019,190336,HLTH
2019,190336,HOSP
2019,190336,HUMA
2019,190336,INFO
2019,190336,LAW
2019,190336,MANU
2019,190336,MRKT
2019,190336,STEM
2019,190336,TRAN
2019,740366,AAVC
2019,740366,AGNR
2019,740366,ARCH
2019,740366,BMA
2019,740366,FINA
2019,740366,HLTH
2019,740366,HOSP
2019,740366,HUMA
2019,740366,INFO
2019,740366,LAW
2019,740366,MANU
2019,740366,MRKT
